mundial,num,fecha,etapa,local,goles_local,goles_visitante,visitante,url_partido,url,fecha_scraping
1998,64,12-Jul-1998,Final,Brasil,0,3,Francia,../partidos/1998_brasil_francia.php,https://www.losmundialesdefutbol.com/mundiales/1998_resultados.php,2026-03-16T22:26:25.176712
1994,1,17-Jun-1994,"1ra Ronda, Grupo C",Alemania,1,0,Bolivia,../partidos/1994_alemania_bolivia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,2,17-Jun-1994,"1ra Ronda, Grupo C",España,2,2,Corea del Sur,../partidos/1994_espana_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,3,18-Jun-1994,"1ra Ronda, Grupo A",Estados Unidos,1,1,Suiza,../partidos/1994_estados_unidos_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,4,18-Jun-1994,"1ra Ronda, Grupo E",Italia,0,1,Irlanda,../partidos/1994_italia_irlanda.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,5,18-Jun-1994,"1ra Ronda, Grupo A",Colombia,1,3,Rumania,../partidos/1994_colombia_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,6,19-Jun-1994,"1ra Ronda, Grupo F",Bélgica,1,0,Marruecos,../partidos/1994_belgica_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,7,19-Jun-1994,"1ra Ronda, Grupo E",Noruega,1,0,México,../partidos/1994_noruega_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,8,19-Jun-1994,"1ra Ronda, Grupo B",Camerún,2,2,Suecia,../partidos/1994_camerun_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,9,20-Jun-1994,"1ra Ronda, Grupo B",Brasil,2,0,Rusia,../partidos/1994_brasil_rusia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,10,20-Jun-1994,"1ra Ronda, Grupo F",Paises Bajos,2,1,Arabia Saudita,../partidos/1994_holanda_arabia_saudita.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,11,21-Jun-1994,"1ra Ronda, Grupo D",Argentina,4,0,Grecia,../partidos/1994_argentina_grecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,12,21-Jun-1994,"1ra Ronda, Grupo C",Alemania,1,1,España,../partidos/1994_alemania_espana.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,13,21-Jun-1994,"1ra Ronda, Grupo D",Nigeria,3,0,Bulgaria,../partidos/1994_nigeria_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,14,22-Jun-1994,"1ra Ronda, Grupo A",Rumania,1,4,Suiza,../partidos/1994_rumania_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,15,22-Jun-1994,"1ra Ronda, Grupo A",Estados Unidos,2,1,Colombia,../partidos/1994_estados_unidos_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,16,23-Jun-1994,"1ra Ronda, Grupo E",Italia,1,0,Noruega,../partidos/1994_italia_noruega.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,17,23-Jun-1994,"1ra Ronda, Grupo C",Corea del Sur,0,0,Bolivia,../partidos/1994_corea_del_sur_bolivia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,18,24-Jun-1994,"1ra Ronda, Grupo E",México,2,1,Irlanda,../partidos/1994_mexico_irlanda.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,19,24-Jun-1994,"1ra Ronda, Grupo B",Brasil,3,0,Camerún,../partidos/1994_brasil_camerun.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,20,24-Jun-1994,"1ra Ronda, Grupo B",Suecia,3,1,Rusia,../partidos/1994_suecia_rusia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,21,25-Jun-1994,"1ra Ronda, Grupo F",Bélgica,1,0,Paises Bajos,../partidos/1994_belgica_holanda.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,22,25-Jun-1994,"1ra Ronda, Grupo F",Arabia Saudita,2,1,Marruecos,../partidos/1994_arabia_saudita_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,23,25-Jun-1994,"1ra Ronda, Grupo D",Argentina,2,1,Nigeria,../partidos/1994_argentina_nigeria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,24,26-Jun-1994,"1ra Ronda, Grupo D",Bulgaria,4,0,Grecia,../partidos/1994_bulgaria_grecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,25,26-Jun-1994,"1ra Ronda, Grupo A",Estados Unidos,0,1,Rumania,../partidos/1994_estados_unidos_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,26,26-Jun-1994,"1ra Ronda, Grupo A",Suiza,0,2,Colombia,../partidos/1994_suiza_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,27,27-Jun-1994,"1ra Ronda, Grupo C",Bolivia,1,3,España,../partidos/1994_bolivia_espana.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,28,27-Jun-1994,"1ra Ronda, Grupo C",Alemania,3,2,Corea del Sur,../partidos/1994_alemania_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,29,28-Jun-1994,"1ra Ronda, Grupo E",Irlanda,0,0,Noruega,../partidos/1994_irlanda_noruega.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,30,28-Jun-1994,"1ra Ronda, Grupo E",Italia,1,1,México,../partidos/1994_italia_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,31,28-Jun-1994,"1ra Ronda, Grupo B",Rusia,6,1,Camerún,../partidos/1994_rusia_camerun.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,32,28-Jun-1994,"1ra Ronda, Grupo B",Brasil,1,1,Suecia,../partidos/1994_brasil_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,33,29-Jun-1994,"1ra Ronda, Grupo F",Marruecos,1,2,Paises Bajos,../partidos/1994_marruecos_holanda.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,34,29-Jun-1994,"1ra Ronda, Grupo F",Bélgica,0,1,Arabia Saudita,../partidos/1994_belgica_arabia_saudita.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,35,30-Jun-1994,"1ra Ronda, Grupo D",Grecia,0,2,Nigeria,../partidos/1994_grecia_nigeria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,36,30-Jun-1994,"1ra Ronda, Grupo D",Argentina,0,2,Bulgaria,../partidos/1994_argentina_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,37,02-Jul-1994,Octavos,Alemania,3,2,Bélgica,../partidos/1994_alemania_belgica.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,38,02-Jul-1994,Octavos,España,3,0,Suiza,../partidos/1994_espana_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,39,03-Jul-1994,Octavos,Arabia Saudita,1,3,Suecia,../partidos/1994_arabia_saudita_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,40,03-Jul-1994,Octavos,Rumania,3,2,Argentina,../partidos/1994_rumania_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,41,04-Jul-1994,Octavos,Paises Bajos,2,0,Irlanda,../partidos/1994_holanda_irlanda.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,42,04-Jul-1994,Octavos,Brasil,1,0,Estados Unidos,../partidos/1994_brasil_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,43,05-Jul-1994,Octavos,Nigeria,1,2,Italia,../partidos/1994_nigeria_italia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,44,05-Jul-1994,Octavos,México,1,1,Bulgaria,../partidos/1994_mexico_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,45,09-Jul-1994,Cuartos,Italia,2,1,España,../partidos/1994_italia_espana.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,46,09-Jul-1994,Cuartos,Paises Bajos,2,3,Brasil,../partidos/1994_holanda_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,47,10-Jul-1994,Cuartos,Bulgaria,2,1,Alemania,../partidos/1994_bulgaria_alemania.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,48,10-Jul-1994,Cuartos,Rumania,2,2,Suecia,../partidos/1994_rumania_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,49,13-Jul-1994,Semis,Bulgaria,1,2,Italia,../partidos/1994_bulgaria_italia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,50,13-Jul-1994,Semis,Suecia,0,1,Brasil,../partidos/1994_suecia_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,51,16-Jul-1994,3er Puesto,Suecia,4,0,Bulgaria,../partidos/1994_suecia_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1994,52,17-Jul-1994,Final,Brasil,0,0,Italia,../partidos/1994_brasil_italia.php,https://www.losmundialesdefutbol.com/mundiales/1994_resultados.php,2026-03-16T22:26:33.420726
1990,1,08-Jun-1990,"1ra Ronda, Grupo B",Argentina,0,1,Camerún,../partidos/1990_argentina_camerun.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,2,09-Jun-1990,"1ra Ronda, Grupo B",URSS,0,2,Rumania,../partidos/1990_urss_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,3,09-Jun-1990,"1ra Ronda, Grupo A",Italia,1,0,Austria,../partidos/1990_italia_austria.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,4,09-Jun-1990,"1ra Ronda, Grupo D",Emiratos Arabes,0,2,Colombia,../partidos/1990_emiratos_arabes_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,5,10-Jun-1990,"1ra Ronda, Grupo A",Estados Unidos,1,5,Checoslovaquia,../partidos/1990_estados_unidos_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,6,10-Jun-1990,"1ra Ronda, Grupo C",Brasil,2,1,Suecia,../partidos/1990_brasil_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,7,10-Jun-1990,"1ra Ronda, Grupo D",Alemania Occidental,4,1,Yugoslavia,../partidos/1990_alemania_occidental_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,8,11-Jun-1990,"1ra Ronda, Grupo C",Costa Rica,1,0,Escocia,../partidos/1990_costa_rica_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,9,11-Jun-1990,"1ra Ronda, Grupo F",Inglaterra,1,1,Irlanda,../partidos/1990_inglaterra_irlanda.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,10,12-Jun-1990,"1ra Ronda, Grupo E",Bélgica,2,0,Corea del Sur,../partidos/1990_belgica_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,11,12-Jun-1990,"1ra Ronda, Grupo F",Paises Bajos,1,1,Egipto,../partidos/1990_holanda_egipto.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,12,13-Jun-1990,"1ra Ronda, Grupo E",Uruguay,0,0,España,../partidos/1990_uruguay_espana.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,13,13-Jun-1990,"1ra Ronda, Grupo B",Argentina,2,0,URSS,../partidos/1990_argentina_urss.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,14,14-Jun-1990,"1ra Ronda, Grupo D",Yugoslavia,1,0,Colombia,../partidos/1990_yugoslavia_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,15,14-Jun-1990,"1ra Ronda, Grupo A",Italia,1,0,Estados Unidos,../partidos/1990_italia_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,16,14-Jun-1990,"1ra Ronda, Grupo B",Camerún,2,1,Rumania,../partidos/1990_camerun_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,17,15-Jun-1990,"1ra Ronda, Grupo A",Austria,0,1,Checoslovaquia,../partidos/1990_austria_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,18,15-Jun-1990,"1ra Ronda, Grupo D",Alemania Occidental,5,1,Emiratos Arabes,../partidos/1990_alemania_occidental_emiratos_arabes.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,19,16-Jun-1990,"1ra Ronda, Grupo C",Brasil,1,0,Costa Rica,../partidos/1990_brasil_costa_rica.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,20,16-Jun-1990,"1ra Ronda, Grupo C",Suecia,1,2,Escocia,../partidos/1990_suecia_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,21,16-Jun-1990,"1ra Ronda, Grupo F",Inglaterra,0,0,Paises Bajos,../partidos/1990_inglaterra_holanda.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,22,17-Jun-1990,"1ra Ronda, Grupo F",Irlanda,0,0,Egipto,../partidos/1990_irlanda_egipto.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,23,17-Jun-1990,"1ra Ronda, Grupo E",Bélgica,3,1,Uruguay,../partidos/1990_belgica_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,24,17-Jun-1990,"1ra Ronda, Grupo E",Corea del Sur,1,3,España,../partidos/1990_corea_del_sur_espana.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,25,18-Jun-1990,"1ra Ronda, Grupo B",Argentina,1,1,Rumania,../partidos/1990_argentina_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,26,18-Jun-1990,"1ra Ronda, Grupo B",Camerún,0,4,URSS,../partidos/1990_camerun_urss.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,27,19-Jun-1990,"1ra Ronda, Grupo D",Alemania Occidental,1,1,Colombia,../partidos/1990_alemania_occidental_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,28,19-Jun-1990,"1ra Ronda, Grupo D",Yugoslavia,4,1,Emiratos Arabes,../partidos/1990_yugoslavia_emiratos_arabes.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,29,19-Jun-1990,"1ra Ronda, Grupo A",Italia,2,0,Checoslovaquia,../partidos/1990_italia_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,30,19-Jun-1990,"1ra Ronda, Grupo A",Austria,2,1,Estados Unidos,../partidos/1990_austria_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,31,20-Jun-1990,"1ra Ronda, Grupo C",Brasil,1,0,Escocia,../partidos/1990_brasil_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,32,20-Jun-1990,"1ra Ronda, Grupo C",Suecia,1,2,Costa Rica,../partidos/1990_suecia_costa_rica.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,33,21-Jun-1990,"1ra Ronda, Grupo E",Bélgica,1,2,España,../partidos/1990_belgica_espana.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,34,21-Jun-1990,"1ra Ronda, Grupo E",Corea del Sur,0,1,Uruguay,../partidos/1990_corea_del_sur_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,35,21-Jun-1990,"1ra Ronda, Grupo F",Inglaterra,1,0,Egipto,../partidos/1990_inglaterra_egipto.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,36,21-Jun-1990,"1ra Ronda, Grupo F",Irlanda,1,1,Paises Bajos,../partidos/1990_irlanda_holanda.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,37,23-Jun-1990,Octavos,Camerún,2,1,Colombia,../partidos/1990_camerun_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,38,23-Jun-1990,Octavos,Checoslovaquia,4,1,Costa Rica,../partidos/1990_checoslovaquia_costa_rica.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,39,24-Jun-1990,Octavos,Brasil,0,1,Argentina,../partidos/1990_brasil_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,40,24-Jun-1990,Octavos,Alemania Occidental,2,1,Paises Bajos,../partidos/1990_alemania_occidental_holanda.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,41,25-Jun-1990,Octavos,Irlanda,0,0,Rumania,../partidos/1990_irlanda_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,42,25-Jun-1990,Octavos,Italia,2,0,Uruguay,../partidos/1990_italia_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,43,26-Jun-1990,Octavos,España,1,2,Yugoslavia,../partidos/1990_espana_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,44,26-Jun-1990,Octavos,Inglaterra,1,0,Bélgica,../partidos/1990_inglaterra_belgica.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,45,30-Jun-1990,Cuartos,Argentina,0,0,Yugoslavia,../partidos/1990_argentina_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,46,30-Jun-1990,Cuartos,Italia,1,0,Irlanda,../partidos/1990_italia_irlanda.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,47,01-Jul-1990,Cuartos,Alemania Occidental,1,0,Checoslovaquia,../partidos/1990_alemania_occidental_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,48,01-Jul-1990,Cuartos,Camerún,2,3,Inglaterra,../partidos/1990_camerun_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,49,03-Jul-1990,Semis,Italia,1,1,Argentina,../partidos/1990_italia_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,50,04-Jul-1990,Semis,Inglaterra,1,1,Alemania Occidental,../partidos/1990_inglaterra_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,51,07-Jul-1990,3er Puesto,Italia,2,1,Inglaterra,../partidos/1990_italia_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1990,52,08-Jul-1990,Final,Argentina,0,1,Alemania Occidental,../partidos/1990_argentina_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1990_resultados.php,2026-03-16T22:26:43.027267
1986,1,31-May-1986,"1ra Ronda, Grupo A",Bulgaria,1,1,Italia,../partidos/1986_bulgaria_italia.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,2,01-Jun-1986,"1ra Ronda, Grupo D",España,0,1,Brasil,../partidos/1986_espana_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,3,01-Jun-1986,"1ra Ronda, Grupo C",Canadá,0,1,Francia,../partidos/1986_canada_francia.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,4,02-Jun-1986,"1ra Ronda, Grupo A",Argentina,3,1,Corea del Sur,../partidos/1986_argentina_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,5,02-Jun-1986,"1ra Ronda, Grupo C",URSS,6,0,Hungría,../partidos/1986_urss_hungria.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,6,02-Jun-1986,"1ra Ronda, Grupo F",Marruecos,0,0,Polonia,../partidos/1986_marruecos_polonia.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,7,03-Jun-1986,"1ra Ronda, Grupo B",Bélgica,1,2,México,../partidos/1986_belgica_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,8,03-Jun-1986,"1ra Ronda, Grupo F",Portugal,1,0,Inglaterra,../partidos/1986_portugal_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,9,03-Jun-1986,"1ra Ronda, Grupo D",Argelia,1,1,Irlanda del Norte,../partidos/1986_argelia_irlanda_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,10,04-Jun-1986,"1ra Ronda, Grupo E",Escocia,0,1,Dinamarca,../partidos/1986_escocia_dinamarca.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,11,04-Jun-1986,"1ra Ronda, Grupo E",Uruguay,1,1,Alemania Occidental,../partidos/1986_uruguay_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,12,04-Jun-1986,"1ra Ronda, Grupo B",Paraguay,1,0,Iraq,../partidos/1986_paraguay_iraq.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,13,05-Jun-1986,"1ra Ronda, Grupo C",Francia,1,1,URSS,../partidos/1986_francia_urss.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,14,05-Jun-1986,"1ra Ronda, Grupo A",Corea del Sur,1,1,Bulgaria,../partidos/1986_corea_del_sur_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,15,05-Jun-1986,"1ra Ronda, Grupo A",Italia,1,1,Argentina,../partidos/1986_italia_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,16,06-Jun-1986,"1ra Ronda, Grupo C",Hungría,2,0,Canadá,../partidos/1986_hungria_canada.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,17,06-Jun-1986,"1ra Ronda, Grupo D",Brasil,1,0,Argelia,../partidos/1986_brasil_argelia.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,18,06-Jun-1986,"1ra Ronda, Grupo F",Inglaterra,0,0,Marruecos,../partidos/1986_inglaterra_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,19,07-Jun-1986,"1ra Ronda, Grupo B",México,1,1,Paraguay,../partidos/1986_mexico_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,20,07-Jun-1986,"1ra Ronda, Grupo F",Polonia,1,0,Portugal,../partidos/1986_polonia_portugal.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,21,07-Jun-1986,"1ra Ronda, Grupo D",Irlanda del Norte,1,2,España,../partidos/1986_irlanda_del_norte_espana.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,22,08-Jun-1986,"1ra Ronda, Grupo B",Iraq,1,2,Bélgica,../partidos/1986_iraq_belgica.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
1986,23,08-Jun-1986,"1ra Ronda, Grupo E",Alemania Occidental,2,1,Escocia,../partidos/1986_alemania_occidental_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1986_resultados.php,2026-03-16T22:26:51.624182
