id_mundial,id_jugador,id_seleccion,amarillas,rojas,rojas_directas,rojas_x2amarillas,partidos
16,778,40,0,1,-,1,7
16,735,24,0,1,1,-,2
16,4675,16,0,1,1,-,2
16,709,66,0,1,1,-,4
16,5118,16,0,1,1,-,1
16,5831,30,0,1,1,-,1
16,6022,13,0,1,-,1,2
16,6413,62,0,1,1,-,3
16,6693,57,0,1,-,1,2
16,8056,14,0,1,1,-,1
16,8273,1,0,1,1,-,5
16,706,12,3,0,,,6
16,3159,40,3,0,,,6
16,7387,27,3,0,,,6
16,767,27,3,0,,,7
16,1719,12,2,0,,,6
16,641,68,2,0,,,3
16,1933,27,2,0,,,7
16,722,68,2,0,,,4
16,2280,27,2,0,,,7
16,44,62,2,0,,,4
16,2309,27,2,0,,,6
16,2561,12,2,0,,,6
16,2748,7,2,0,,,4
16,2782,61,2,0,,,2
16,2872,86,2,0,,,2
16,2887,30,2,0,,,5
16,2949,56,2,0,,,5
16,727,66,2,0,,,6
16,728,56,2,0,,,5
16,3632,75,2,0,,,3
16,4103,1,2,0,,,5
16,4181,1,2,0,,,5
16,4454,35,2,0,,,2
16,4636,12,2,0,,,7
16,5158,24,2,0,,,3
16,837,56,2,0,,,5
16,26,1,2,0,,,4
16,6012,58,2,0,,,2
16,6243,63,2,0,,,3
16,6244,63,2,0,,,3
16,6435,20,2,0,,,3
16,759,75,2,0,,,4
16,6672,75,2,0,,,4
16,213,80,2,0,,,3
16,177,64,2,0,,,4
16,763,30,2,0,,,5
16,6974,20,2,0,,,3
16,7179,22,2,0,,,2
16,7239,9,2,0,,,3
16,7454,27,2,0,,,6
16,7527,66,2,0,,,7
16,768,73,2,0,,,4
16,7705,1,2,0,,,4
16,7779,30,2,0,,,2
16,8106,20,2,0,,,3
16,1541,20,1,0,,,4
16,718,63,1,0,,,3
16,1589,38,1,0,,,2
16,1617,58,1,0,,,3
16,1636,5,1,0,,,3
16,54,5,1,0,,,3
16,1648,5,1,0,,,3
16,1654,5,1,0,,,2
16,1752,7,1,0,,,5
16,1805,38,1,0,,,3
16,1854,16,1,0,,,3
16,1909,22,1,0,,,3
16,577,7,1,0,,,5
16,720,68,1,0,,,4
16,2004,1,1,0,,,2
16,2012,13,1,0,,,2
16,2191,86,1,0,,,3
16,2223,64,1,0,,,4
16,2232,56,1,0,,,3
16,2238,22,1,0,,,3
16,2262,86,1,0,,,3
16,2364,14,1,0,,,3
16,2383,86,1,0,,,2
16,2515,57,1,0,,,3
16,649,49,1,0,,,4
16,624,56,1,0,,,5
16,2636,57,1,0,,,2
16,2643,62,1,0,,,2
16,776,68,1,0,,,4
16,2797,61,1,0,,,3
16,2821,24,1,0,,,2
16,2850,75,1,0,,,4
16,3020,53,1,0,,,3
16,3059,62,1,0,,,4
16,3064,57,1,0,,,2
16,3116,14,1,0,,,3
16,585,56,1,0,,,4
16,3173,56,1,0,,,5
16,3223,40,1,0,,,3
16,3246,73,1,0,,,4
16,3331,35,1,0,,,3
16,3379,63,1,0,,,1
16,3448,68,1,0,,,4
16,3493,20,1,0,,,4
16,3566,9,1,0,,,3
16,180,64,1,0,,,4
16,181,64,1,0,,,4
16,657,80,1,0,,,3
16,3716,20,1,0,,,4
16,3754,35,1,0,,,3
16,734,62,1,0,,,4
16,3839,86,1,0,,,3
16,4016,38,1,0,,,1
16,4032,40,1,0,,,6
16,169,61,1,0,,,3
16,4078,1,1,0,,,4
16,785,75,1,0,,,4
16,4186,39,1,0,,,3
16,736,30,1,0,,,5
16,173,62,1,0,,,4
16,4254,58,1,0,,,2
16,4274,30,1,0,,,5
16,4368,58,1,0,,,3
16,738,63,1,0,,,3
16,739,75,1,0,,,4
16,4376,13,1,0,,,3
16,4387,49,1,0,,,4
16,4402,16,1,0,,,2
16,4406,63,1,0,,,1
16,4420,80,1,0,,,3
16,4431,38,1,0,,,1
16,4436,13,1,0,,,3
16,4456,80,1,0,,,2
16,740,27,1,0,,,7
16,4541,1,1,0,,,3
16,794,66,1,0,,,6
16,4639,27,1,0,,,3
16,4717,40,1,0,,,4
16,742,38,1,0,,,3
16,4813,24,1,0,,,3
16,4843,24,1,0,,,3
16,4868,13,1,0,,,3
16,8,1,1,0,,,5
16,4889,24,1,0,,,3
16,5157,24,1,0,,,1
16,5190,12,1,0,,,7
16,5192,64,1,0,,,3
16,745,40,1,0,,,6
16,5408,57,1,0,,,2
16,5772,53,1,0,,,3
16,5785,73,1,0,,,2
16,5885,56,1,0,,,3
16,5957,75,1,0,,,4
16,5980,64,1,0,,,3
16,5992,38,1,0,,,2
16,6019,58,1,0,,,3
16,753,30,1,0,,,5
16,755,16,1,0,,,3
16,6192,80,1,0,,,3
16,6230,73,1,0,,,3
16,6299,62,1,0,,,2
16,714,62,1,0,,,3
16,6515,13,1,0,,,3
16,715,40,1,0,,,6
16,6582,73,1,0,,,4
16,6589,9,1,0,,,3
16,6668,39,1,0,,,2
16,114,27,1,0,,,5
16,6792,20,1,0,,,3
16,6832,39,1,0,,,3
16,6844,9,1,0,,,1
16,6847,66,1,0,,,4
16,703,39,1,0,,,3
16,6920,7,1,0,,,5
16,680,12,1,0,,,7
16,6971,68,1,0,,,3
16,705,20,1,0,,,4
16,7223,30,1,0,,,4
16,7229,30,1,0,,,5
16,765,49,1,0,,,4
16,7261,49,1,0,,,4
16,7263,66,1,0,,,4
16,7289,7,1,0,,,3
16,7300,38,1,0,,,3
16,7305,22,1,0,,,3
16,716,49,1,0,,,4
16,7384,7,1,0,,,5
16,226,86,1,0,,,3
16,7524,14,1,0,,,3
16,7534,73,1,0,,,3
16,7563,27,1,0,,,7
16,347,13,1,0,,,3
16,110,27,1,0,,,7
16,7699,20,1,0,,,4
16,770,66,1,0,,,3
16,771,9,1,0,,,3
16,8066,7,1,0,,,5
16,8082,14,1,0,,,2
16,571,40,1,0,,,2
16,8093,62,1,0,,,3
16,8120,7,1,0,,,4
16,8281,16,1,0,,,3
16,8310,58,1,0,,,3
16,8375,20,1,0,,,4
16,8379,53,1,0,,,3
16,8386,12,1,0,,,1
17,702,85,2,1,1,-,5
17,1544,68,1,1,1,-,4
17,644,71,1,1,-,1,3
17,652,77,1,1,1,-,3
17,16,12,1,1,1,-,5
17,618,56,1,1,-,1,4
17,790,7,0,1,1,-,0
17,2715,37,0,1,1,-,2
17,141,40,0,1,1,-,2
17,4558,71,0,1,1,-,3
17,174,62,0,1,1,-,4
17,6415,68,0,1,-,1,2
17,6785,1,0,1,-,1,5
17,7322,21,0,1,1,-,2
17,7612,16,0,1,-,1,2
17,7896,85,0,1,-,1,4
17,630,1,3,0,,,6
17,642,85,3,0,,,6
17,4771,85,3,0,,,7
17,1724,76,2,0,,,2
17,1937,85,2,0,,,2
17,2072,38,2,0,,,4
17,2235,39,2,0,,,2
17,624,56,2,0,,,3
17,2743,31,2,0,,,3
17,2858,77,2,0,,,4
17,2898,77,2,0,,,5
17,3022,77,2,0,,,5
17,655,77,2,0,,,4
17,3735,86,2,0,,,2
17,3785,89,2,0,,,3
17,4103,1,2,0,,,6
17,4186,39,2,0,,,4
17,4605,71,2,0,,,3
17,4719,37,2,0,,,3
17,4843,24,2,0,,,7
17,5544,39,2,0,,,3
17,5747,37,2,0,,,3
17,5822,80,2,0,,,3
17,6471,37,2,0,,,3
17,715,40,2,0,,,2
17,6668,39,2,0,,,5
17,6688,30,2,0,,,3
17,6995,89,2,0,,,2
17,7003,12,2,0,,,6
17,637,85,2,0,,,6
17,7458,76,2,0,,,3
17,7647,70,2,0,,,2
17,7778,58,2,0,,,4
17,7999,14,2,0,,,4
17,8412,1,2,0,,,5
17,1527,89,1,0,,,3
17,1583,39,1,0,,,3
17,97,24,1,0,,,7
17,1623,85,1,0,,,7
17,1670,5,1,0,,,3
17,1671,5,1,0,,,3
17,640,81,1,0,,,4
17,574,81,1,0,,,4
17,1752,7,1,0,,,1
17,641,68,1,0,,,4
17,1896,62,1,0,,,3
17,2016,86,1,0,,,3
17,2037,70,1,0,,,1
17,18,7,1,0,,,3
17,2130,1,1,0,,,1
17,2140,39,1,0,,,3
17,2263,77,1,0,,,3
17,44,62,1,0,,,4
17,2383,86,1,0,,,3
17,2554,68,1,0,,,4
17,2561,12,1,0,,,7
17,204,77,1,0,,,4
17,649,49,1,0,,,5
17,2613,68,1,0,,,4
17,725,68,1,0,,,3
17,2637,89,1,0,,,3
17,2643,62,1,0,,,4
17,2644,80,1,0,,,3
17,2695,25,1,0,,,3
17,2714,37,1,0,,,3
17,2717,25,1,0,,,3
17,2733,31,1,0,,,3
17,2735,24,1,0,,,4
17,2748,7,1,0,,,1
17,2816,24,1,0,,,6
17,651,37,1,0,,,3
17,2882,56,1,0,,,2
17,2888,49,1,0,,,5
17,3082,31,1,0,,,3
17,3095,38,1,0,,,4
17,115,31,1,0,,,3
17,3153,12,1,0,,,5
17,203,77,1,0,,,5
17,704,77,1,0,,,5
17,730,40,1,0,,,3
17,656,49,1,0,,,5
17,3634,51,1,0,,,4
17,3654,16,1,0,,,3
17,3684,68,1,0,,,2
17,3694,71,1,0,,,1
17,3702,39,1,0,,,5
17,588,1,1,0,,,7
17,734,62,1,0,,,1
17,3804,68,1,0,,,3
17,3825,16,1,0,,,3
17,3839,86,1,0,,,2
17,3849,12,1,0,,,7
17,591,25,1,0,,,3
17,3920,7,1,0,,,3
17,4018,31,1,0,,,3
17,4089,70,1,0,,,2
17,4182,30,1,0,,,2
17,736,30,1,0,,,4
17,173,62,1,0,,,3
17,658,49,1,0,,,5
17,131,38,1,0,,,4
17,700,24,1,0,,,7
17,163,58,1,0,,,4
17,4420,80,1,0,,,1
17,4474,81,1,0,,,4
17,661,1,1,0,,,3
17,222,86,1,0,,,3
17,4538,30,1,0,,,3
17,4541,1,1,0,,,7
17,4621,38,1,0,,,3
17,699,1,1,0,,,7
17,4675,16,1,0,,,3
17,118,31,1,0,,,2
17,4751,1,1,0,,,2
17,4795,76,1,0,,,3
17,4834,24,1,0,,,5
17,1,1,1,0,,,7
17,4958,27,1,0,,,3
17,4975,70,1,0,,,3
17,5013,70,1,0,,,3
17,5017,70,1,0,,,1
17,363,81,1,0,,,4
17,5118,16,1,0,,,3
17,5121,30,1,0,,,4
17,604,24,1,0,,,7
17,666,24,1,0,,,4
17,5158,24,1,0,,,2
17,5205,39,1,0,,,3
17,5214,21,1,0,,,3
17,5212,21,1,0,,,3
17,5213,21,1,0,,,3
17,5395,70,1,0,,,1
17,634,85,1,0,,,7
17,5476,25,1,0,,,3
17,5508,25,1,0,,,3
17,5595,51,1,0,,,2
17,210,80,1,0,,,3
17,5655,86,1,0,,,2
17,5665,89,1,0,,,1
17,5762,49,1,0,,,5
17,5794,58,1,0,,,4
17,5795,81,1,0,,,4
17,671,80,1,0,,,3
17,5842,56,1,0,,,1
17,5846,89,1,0,,,3
17,132,38,1,0,,,5
17,6013,58,1,0,,,4
17,752,58,1,0,,,1
17,608,1,1,0,,,6
17,212,80,1,0,,,2
17,6148,5,1,0,,,2
17,6196,80,1,0,,,3
17,6251,16,1,0,,,3
17,676,70,1,0,,,3
17,6403,56,1,0,,,4
17,98,24,1,0,,,7
17,6512,85,1,0,,,5
17,6546,62,1,0,,,4
17,6569,71,1,0,,,3
17,6607,76,1,0,,,2
17,6679,31,1,0,,,3
17,213,80,1,0,,,3
17,701,85,1,0,,,7
17,6838,51,1,0,,,2
17,703,39,1,0,,,4
17,680,12,1,0,,,6
17,681,89,1,0,,,3
17,7030,37,1,0,,,3
17,682,71,1,0,,,2
17,7149,7,1,0,,,3
17,764,30,1,0,,,3
17,683,68,1,0,,,4
17,684,1,1,0,,,7
17,765,49,1,0,,,5
17,7284,76,1,0,,,2
17,7288,76,1,0,,,1
17,685,24,1,0,,,7
17,7373,89,1,0,,,3
17,7384,7,1,0,,,2
17,7400,27,1,0,,,3
17,7431,76,1,0,,,2
17,7448,63,1,0,,,2
17,7457,25,1,0,,,3
17,7470,16,1,0,,,3
17,687,24,1,0,,,7
17,7537,51,1,0,,,4
17,688,85,1,0,,,7
17,7637,81,1,0,,,4
17,7711,68,1,0,,,1
17,7720,16,1,0,,,3
17,116,31,1,0,,,3
17,7749,77,1,0,,,1
17,7779,30,1,0,,,4
17,7793,27,1,0,,,3
17,365,30,1,0,,,4
17,7797,56,1,0,,,4
17,693,62,1,0,,,4
17,7830,86,1,0,,,3
17,694,38,1,0,,,4
17,7955,14,1,0,,,4
17,695,14,1,0,,,2
17,7986,14,1,0,,,2
17,8056,14,1,0,,,4
17,8083,62,1,0,,,4
17,351,56,1,0,,,4
17,8152,37,1,0,,,1
17,8218,63,1,0,,,2
17,8279,39,1,0,,,2
17,8281,16,1,0,,,3
17,8300,21,1,0,,,3
17,8316,21,1,0,,,2
17,102,24,1,0,,,7
17,620,56,1,0,,,4
17,8377,56,1,0,,,3
17,8423,27,1,0,,,1
17,8441,80,1,0,,,3
18,35,40,3,1,1,-,6
18,2951,71,2,1,-,1,5
18,143,42,2,1,-,1,3
18,1842,4,1,1,-,1,2
18,2393,66,1,1,-,1,4
18,516,56,1,1,1,-,3
18,584,71,1,1,-,1,4
18,3444,8,1,1,-,1,3
18,222,86,1,1,-,1,3
18,5309,81,1,1,-,1,4
18,5993,79,1,1,-,1,3
18,555,66,1,1,-,1,3
18,1490,83,0,1,-,1,2
18,3001,7,0,1,1,-,1
18,3275,26,0,1,-,1,1
18,4572,84,0,1,-,1,2
18,4776,79,0,1,1,-,2
18,5544,39,0,1,1,-,2
18,567,56,0,1,1,-,4
18,6543,62,0,1,-,1,2
18,6654,74,0,1,-,1,3
18,6668,39,0,1,-,1,2
18,486,49,0,1,1,-,4
18,7387,27,0,1,-,1,3
18,7400,27,0,1,-,1,3
18,7444,70,0,1,-,1,2
18,7893,74,0,1,1,-,2
18,8020,88,0,1,1,-,3
18,146,42,3,0,,,3
18,7096,40,3,0,,,7
18,620,56,3,0,,,6
18,1521,40,2,0,,,6
18,574,81,2,0,,,4
18,576,42,2,0,,,4
18,2370,1,2,0,,,6
18,2371,70,2,0,,,3
18,2383,86,2,0,,,3
18,2561,12,2,0,,,4
18,68,8,2,0,,,4
18,2592,56,2,0,,,5
18,3082,31,2,0,,,4
18,105,26,2,0,,,2
18,3492,42,2,0,,,3
18,588,1,2,0,,,6
18,631,56,2,0,,,6
18,3806,79,2,0,,,3
18,3984,8,2,0,,,4
18,4135,49,2,0,,,4
18,525,7,2,0,,,4
18,595,86,2,0,,,3
18,530,12,2,0,,,5
18,4935,79,2,0,,,2
18,4958,27,2,0,,,2
18,604,24,2,0,,,3
18,5251,4,2,0,,,3
18,5264,74,2,0,,,2
18,5360,53,2,0,,,3
18,5398,40,2,0,,,7
18,566,71,2,0,,,7
18,5476,25,2,0,,,3
18,174,62,2,0,,,4
18,5529,7,2,0,,,5
18,5711,1,2,0,,,6
18,5794,58,2,0,,,2
18,6068,53,2,0,,,2
18,6185,71,2,0,,,6
18,6224,1,2,0,,,4
18,6415,68,2,0,,,3
18,6569,71,2,0,,,6
18,547,38,2,0,,,3
18,627,71,2,0,,,6
18,6990,83,2,0,,,2
18,2,12,2,0,,,5
18,613,88,2,0,,,4
18,7097,40,2,0,,,3
18,7131,83,2,0,,,3
18,7477,7,2,0,,,4
18,7641,88,2,0,,,3
18,628,49,2,0,,,5
18,693,62,2,0,,,3
18,7864,27,2,0,,,3
18,7933,31,2,0,,,4
18,7952,66,2,0,,,3
18,8225,84,2,0,,,3
18,8387,4,2,0,,,3
18,1544,68,1,0,,,3
18,1554,42,1,0,,,4
18,1555,42,1,0,,,2
18,1557,83,1,0,,,3
18,562,12,1,0,,,4
18,97,24,1,0,,,3
18,1634,5,1,0,,,3
18,1638,5,1,0,,,2
18,54,5,1,0,,,3
18,1670,5,1,0,,,2
18,1704,38,1,0,,,2
18,640,81,1,0,,,4
18,575,8,1,0,,,4
18,1983,86,1,0,,,2
18,1992,83,1,0,,,2
18,2014,25,1,0,,,1
18,2038,70,1,0,,,3
18,630,1,1,0,,,5
18,579,82,1,0,,,4
18,2096,68,1,0,,,2
18,2119,70,1,0,,,3
18,2303,71,1,0,,,1
18,2304,42,1,0,,,3
18,2328,26,1,0,,,3
18,2538,82,1,0,,,4
18,581,7,1,0,,,5
18,2613,68,1,0,,,3
18,2650,49,1,0,,,4
18,2693,31,1,0,,,3
18,2699,62,1,0,,,2
18,2776,86,1,0,,,3
18,2788,86,1,0,,,1
18,2816,24,1,0,,,3
18,2948,71,1,0,,,1
18,352,7,1,0,,,4
18,583,49,1,0,,,4
18,2983,7,1,0,,,2
18,3003,8,1,0,,,4
18,3070,66,1,0,,,1
18,3120,82,1,0,,,4
18,3133,4,1,0,,,3
18,104,26,1,0,,,3
18,3247,82,1,0,,,3
18,3289,68,1,0,,,2
18,3301,79,1,0,,,1
18,3320,79,1,0,,,2
18,3324,79,1,0,,,3
18,3347,26,1,0,,,3
18,3443,12,1,0,,,3
18,3526,38,1,0,,,4
18,632,71,1,0,,,7
18,3660,25,1,0,,,2
18,587,62,1,0,,,4
18,565,82,1,0,,,4
18,522,1,1,0,,,6
18,523,49,1,0,,,5
18,590,12,1,0,,,1
18,157,53,1,0,,,2
18,591,25,1,0,,,3
18,3928,7,1,0,,,3
18,3927,25,1,0,,,3
18,3977,84,1,0,,,2
18,592,56,1,0,,,6
18,4000,74,1,0,,,3
18,4012,86,1,0,,,1
18,4081,86,1,0,,,3
18,4184,66,1,0,,,3
18,4255,84,1,0,,,2
18,4336,31,1,0,,,3
18,526,56,1,0,,,5
18,4481,4,1,0,,,3
18,4560,4,1,0,,,3
18,4595,84,1,0,,,2
18,4600,81,1,0,,,4
18,4651,53,1,0,,,3
18,4666,58,1,0,,,2
18,599,88,1,0,,,4
18,4723,5,1,0,,,3
18,4739,58,1,0,,,3
18,4753,26,1,0,,,2
18,4818,24,1,0,,,2
18,4822,24,1,0,,,2
18,4847,24,1,0,,,2
18,603,27,1,0,,,3
18,5008,79,1,0,,,3
18,5013,70,1,0,,,3
18,535,66,1,0,,,3
18,5078,49,1,0,,,5
18,363,81,1,0,,,4
18,5152,24,1,0,,,3
18,5205,39,1,0,,,2
18,5230,81,1,0,,,4
18,605,81,1,0,,,4
18,5310,12,1,0,,,5
18,5378,82,1,0,,,3
18,539,40,1,0,,,6
18,5415,83,1,0,,,3
18,5460,38,1,0,,,1
18,5554,66,1,0,,,3
18,119,31,1,0,,,4
18,5674,4,1,0,,,3
18,5686,42,1,0,,,4
18,5726,71,1,0,,,6
18,224,86,1,0,,,3
18,5812,42,1,0,,,2
18,5837,58,1,0,,,1
18,73,8,1,0,,,4
18,5861,31,1,0,,,4
18,6082,88,1,0,,,5
18,6181,68,1,0,,,3
18,609,71,1,0,,,2
18,6290,39,1,0,,,3
18,6291,66,1,0,,,4
18,6402,42,1,0,,,4
18,544,24,1,0,,,1
18,199,71,1,0,,,6
18,6462,71,1,0,,,3
18,6610,62,1,0,,,4
18,6648,27,1,0,,,3
18,353,1,1,0,,,7
18,6761,70,1,0,,,3
18,6865,38,1,0,,,1
18,703,39,1,0,,,3
18,612,40,1,0,,,7
18,626,71,1,0,,,7
18,189,66,1,0,,,3
18,505,12,1,0,,,4
18,6928,49,1,0,,,5
18,354,7,1,0,,,5
18,6945,62,1,0,,,1
18,9,71,1,0,,,6
18,568,74,1,0,,,3
18,7023,74,1,0,,,3
18,7123,62,1,0,,,4
18,7168,84,1,0,,,3
18,7188,58,1,0,,,3
18,614,7,1,0,,,3
18,560,1,1,0,,,7
18,615,82,1,0,,,3
18,7329,88,1,0,,,5
18,7335,42,1,0,,,4
18,7438,70,1,0,,,3
18,190,66,1,0,,,4
18,7457,25,1,0,,,3
18,7518,82,1,0,,,1
18,616,27,1,0,,,3
18,7534,79,1,0,,,3
18,7586,82,1,0,,,3
18,7684,58,1,0,,,3
18,7719,83,1,0,,,3
18,116,31,1,0,,,3
18,7741,53,1,0,,,3
18,7745,84,1,0,,,3
18,629,40,1,0,,,7
18,618,56,1,0,,,7
18,7830,86,1,0,,,3
18,7879,88,1,0,,,5
18,7894,25,1,0,,,3
18,7929,68,1,0,,,3
18,7968,66,1,0,,,3
18,571,40,1,0,,,7
18,8129,82,1,0,,,4
18,8227,82,1,0,,,4
18,8240,8,1,0,,,2
18,8308,82,1,0,,,3
18,8335,88,1,0,,,1
18,8345,84,1,0,,,3
18,8376,53,1,0,,,2
18,8403,70,1,0,,,3
18,623,62,1,0,,,4
18,8430,26,1,0,,,3
19,4184,66,1,1,-,1,7
19,598,12,1,1,1,-,4
19,5322,78,1,1,-,1,2
19,2154,82,0,1,1,-,1
19,68,8,0,1,1,-,2
19,2948,71,0,1,1,-,2
19,3496,20,0,1,-,1,1
19,3835,6,0,1,-,1,2
19,3958,40,0,1,1,-,2
19,4665,63,0,1,1,-,2
19,71,8,0,1,1,-,1
19,4799,80,0,1,1,-,2
19,1,1,0,1,-,1,5
19,5252,89,0,1,-,1,3
19,27,89,0,1,1,-,6
19,8305,6,0,1,-,1,3
19,2556,68,3,0,,,4
19,3078,66,3,0,,,6
19,7970,66,3,0,,,5
19,144,42,2,0,,,4
19,515,1,2,0,,,4
19,2642,20,2,0,,,3
19,2650,49,2,0,,,2
19,2780,39,2,0,,,4
19,3212,80,2,0,,,2
19,520,58,2,0,,,4
19,3590,20,2,0,,,2
19,3633,39,2,0,,,3
19,522,1,2,0,,,7
19,3713,89,2,0,,,5
19,4052,7,2,0,,,3
19,4579,49,2,0,,,4
19,4589,37,2,0,,,3
19,4622,62,2,0,,,3
19,4875,30,2,0,,,2
19,5061,6,2,0,,,3
19,5529,7,2,0,,,4
19,5588,16,2,0,,,3
19,5636,20,2,0,,,3
19,5686,42,2,0,,,4
19,73,8,2,0,,,2
19,19,1,2,0,,,6
19,5995,58,2,0,,,4
19,6071,65,2,0,,,3
19,6141,16,2,0,,,3
19,6229,63,2,0,,,3
19,6382,45,2,0,,,3
19,6534,89,2,0,,,7
19,6664,20,2,0,,,3
19,6787,12,2,0,,,4
19,189,66,2,0,,,5
19,7581,36,2,0,,,3
19,506,71,2,0,,,4
19,7825,40,2,0,,,2
19,7952,66,2,0,,,7
19,555,66,2,0,,,7
19,191,66,2,0,,,7
19,8324,6,2,0,,,3
19,1513,58,1,0,,,4
19,1521,40,1,0,,,2
19,1556,42,1,0,,,3
19,509,68,1,0,,,4
19,510,71,1,0,,,2
19,446,38,1,0,,,7
19,1765,39,1,0,,,4
19,1857,42,1,0,,,5
19,1869,1,1,0,,,1
19,1901,89,1,0,,,7
19,1986,63,1,0,,,1
19,579,82,1,0,,,3
19,2114,16,1,0,,,2
19,2140,39,1,0,,,1
19,2141,8,1,0,,,1
19,2196,82,1,0,,,3
19,511,30,1,0,,,3
19,512,37,1,0,,,3
19,2310,39,1,0,,,4
19,2332,7,1,0,,,2
19,2393,66,1,0,,,2
19,39,38,1,0,,,7
19,2555,89,1,0,,,2
19,2592,56,1,0,,,2
19,624,56,1,0,,,3
19,2618,38,1,0,,,7
19,2697,62,1,0,,,1
19,2729,37,1,0,,,3
19,2735,24,1,0,,,3
19,2769,45,1,0,,,3
19,2784,56,1,0,,,3
19,2808,24,1,0,,,4
19,2867,39,1,0,,,2
19,2885,71,1,0,,,4
19,3114,37,1,0,,,3
19,3145,26,1,0,,,2
19,3146,39,1,0,,,4
19,3178,40,1,0,,,3
19,3317,71,1,0,,,2
19,3330,36,1,0,,,4
19,3444,8,1,0,,,3
19,3458,63,1,0,,,3
19,3514,40,1,0,,,2
19,3544,65,1,0,,,3
19,3571,12,1,0,,,4
19,521,82,1,0,,,3
19,3683,62,1,0,,,4
19,3714,20,1,0,,,1
19,523,49,1,0,,,4
19,3986,82,1,0,,,3
19,4148,63,1,0,,,2
19,525,7,1,0,,,4
19,45,62,1,0,,,4
19,161,58,1,0,,,4
19,4288,23,1,0,,,3
19,504,38,1,0,,,6
19,4394,82,1,0,,,3
19,4437,78,1,0,,,3
19,4445,45,1,0,,,2
19,530,12,1,0,,,5
19,4736,43,1,0,,,3
19,470,1,1,0,,,7
19,4826,24,1,0,,,4
19,4834,24,1,0,,,3
19,4862,37,1,0,,,3
19,404,78,1,0,,,2
19,4909,37,1,0,,,2
19,533,36,1,0,,,2
19,5005,30,1,0,,,1
19,5019,36,1,0,,,3
19,535,66,1,0,,,7
19,5039,78,1,0,,,3
19,558,1,1,0,,,6
19,100,24,1,0,,,4
19,5249,65,1,0,,,3
19,5312,89,1,0,,,6
19,501,12,1,0,,,5
19,174,62,1,0,,,4
19,5533,80,1,0,,,3
19,5554,66,1,0,,,6
19,5562,58,1,0,,,4
19,5687,42,1,0,,,3
19,5721,12,1,0,,,5
19,541,20,1,0,,,3
19,5764,49,1,0,,,3
19,5875,68,1,0,,,5
19,5878,62,1,0,,,2
19,5933,36,1,0,,,4
19,6066,8,1,0,,,3
19,6134,78,1,0,,,2
19,6142,82,1,0,,,3
19,6291,66,1,0,,,1
19,23,7,1,0,,,3
19,482,1,1,0,,,7
19,6370,23,1,0,,,3
19,6402,42,1,0,,,5
19,483,43,1,0,,,2
19,6498,71,1,0,,,4
19,6503,36,1,0,,,3
19,6520,56,1,0,,,3
19,32,71,1,0,,,2
19,546,89,1,0,,,7
19,6603,80,1,0,,,3
19,6625,38,1,0,,,7
19,6688,30,1,0,,,3
19,547,38,1,0,,,7
19,548,56,1,0,,,1
19,6763,37,1,0,,,3
19,559,38,1,0,,,7
19,182,65,1,0,,,3
19,612,40,1,0,,,3
19,549,68,1,0,,,5
19,6945,62,1,0,,,4
19,9,71,1,0,,,4
19,487,43,1,0,,,3
19,683,68,1,0,,,5
19,7182,68,1,0,,,2
19,7204,42,1,0,,,5
19,560,1,1,0,,,7
19,7309,36,1,0,,,3
19,7419,36,1,0,,,4
19,7437,65,1,0,,,3
19,190,66,1,0,,,7
19,7473,30,1,0,,,3
19,7544,66,1,0,,,7
19,7606,20,1,0,,,2
19,7605,45,1,0,,,2
19,7610,78,1,0,,,2
19,7617,37,1,0,,,3
19,7677,42,1,0,,,3
19,7753,45,1,0,,,2
19,553,43,1,0,,,3
19,693,62,1,0,,,4
19,7870,45,1,0,,,2
19,7881,43,1,0,,,3
19,494,20,1,0,,,4
19,7939,8,1,0,,,3
19,7968,66,1,0,,,5
19,556,68,1,0,,,5
19,8078,89,1,0,,,5
19,8079,20,1,0,,,4
19,8080,78,1,0,,,3
19,500,36,1,0,,,4
19,8145,42,1,0,,,2
19,8208,36,1,0,,,3
19,8240,8,1,0,,,3
19,561,38,1,0,,,7
19,8308,82,1,0,,,2
19,8328,24,1,0,,,4
19,8413,82,1,0,,,3
19,622,78,1,0,,,3
19,8430,26,1,0,,,3
20,7933,31,1,1,1,-,3
20,3118,14,0,1,1,-,1
20,457,25,0,1,-,1,4
20,4736,43,0,1,-,1,3
20,474,56,0,1,1,-,3
20,6382,45,0,1,-,1,2
20,32,71,0,1,1,-,2
20,546,89,0,1,1,-,3
20,421,27,0,1,1,-,2
20,7467,16,0,1,1,-,2
20,40,12,3,0,,,6
20,1587,62,2,0,,,4
20,1720,14,2,0,,,4
20,449,56,2,0,,,3
20,2541,40,2,0,,,4
20,68,8,2,0,,,2
20,3075,66,2,0,,,3
20,3922,25,2,0,,,5
20,4312,1,2,0,,,7
20,466,66,2,0,,,3
20,69,8,2,0,,,3
20,5312,89,2,0,,,1
20,5318,12,2,0,,,6
20,174,62,2,0,,,4
20,5522,66,2,0,,,6
20,5660,20,2,0,,,4
20,146,42,2,0,,,2
20,425,7,2,0,,,6
20,560,1,2,0,,,6
20,7375,20,2,0,,,3
20,191,66,2,0,,,6
20,8028,62,2,0,,,3
20,8430,26,2,0,,,2
20,1538,25,1,0,,,2
20,1571,42,1,0,,,2
20,31,7,1,0,,,5
20,446,38,1,0,,,3
20,13,12,1,0,,,4
