id_mundial,id_partido,id_jugador,id_seleccion,camiseta,posicion,rol,capitan,minuto_entrada,minuto_salida,goles_count
21,117,4672,27,16,DL,Suplente,0,,,0
21,117,7228,30,1,AR,Titular,0,,,0
21,117,4875,30,4,DF,Titular,1,,,0
21,117,4887,30,5,DF,Titular,0,,,0
21,117,259,30,6,DF,Titular,0,,46,0
21,117,402,30,13,DF,Titular,0,,,1
21,117,3031,30,14,DF,Titular,0,,,0
21,117,3129,30,8,MC,Titular,0,,98,0
21,117,389,30,10,MC,Titular,0,,,0
21,117,2420,30,11,DL,Titular,0,,106,0
21,117,435,30,20,DL,Titular,0,,,0
21,117,2930,30,21,DL,Titular,0,,66,0
21,117,5004,30,2,MC,Ingreso,0,98,,0
21,117,7240,30,19,MC,Ingreso,0,46,,0
21,117,8446,30,9,DL,Ingreso,0,66,,0
21,117,7407,30,23,DL,Ingreso,0,106,,0
21,117,5294,30,16,AR,Suplente,0,,,0
21,117,7001,30,22,AR,Suplente,0,,,0
21,117,8073,30,3,DF,Suplente,0,,,0
21,117,7594,30,17,DF,Suplente,0,,,0
21,117,5046,30,7,MC,Suplente,0,,,0
21,117,5196,30,18,MC,Suplente,0,,,0
21,117,3264,30,12,DL,Suplente,0,,,0
21,117,3638,30,15,DL,Suplente,0,,,0
21,118,1740,12,1,AR,Titular,0,,,0
21,118,40,12,2,DF,Titular,1,,,0
21,118,5782,12,3,DF,Titular,0,,,0
21,118,3631,12,6,DF,Titular,0,,,0
21,118,3530,12,22,DF,Titular,0,,,0
21,118,254,12,5,MC,Titular,0,,,0
21,118,371,12,11,MC,Titular,0,,86,0
21,118,416,12,15,MC,Titular,0,,80,0
21,118,8249,12,19,MC,Titular,0,,1,0
21,118,3733,12,9,DL,Titular,0,,,0
21,118,15,12,10,DL,Titular,0,,,1
21,118,5497,12,13,DF,Ingreso,0,1,,0
21,118,461,12,17,MC,Ingreso,0,80,,0
21,118,424,12,20,DL,Ingreso,0,86,,1
21,118,2682,12,16,AR,Suplente,0,,,0
21,118,3360,12,23,AR,Suplente,0,,,0
21,118,3830,12,4,DF,Suplente,0,,,0
21,118,438,12,12,DF,Suplente,0,,,0
21,118,3035,12,14,DF,Suplente,0,,,0
21,118,422,12,8,MC,Suplente,0,,,0
21,118,3695,12,18,MC,Suplente,0,,,0
21,118,7682,12,21,DL,Suplente,0,,,0
21,118,3295,12,7,DL,Suplente,0,,,0
21,118,29,62,13,AR,Titular,0,,,0
21,118,1982,62,2,DF,Titular,0,,,0
21,118,7122,62,3,DF,Titular,0,,,0
21,118,174,62,4,DF,Titular,1,,46,0
21,118,4229,62,16,DF,Titular,0,,,0
21,118,1770,62,21,DF,Titular,0,,55,0
21,118,464,62,18,MC,Titular,0,,,0
21,118,3757,62,23,MC,Titular,0,,,0
21,118,48,62,11,DL,Titular,0,,,0
21,118,45,62,14,DL,Titular,0,,60,0
21,118,408,62,22,DL,Titular,0,,,0
21,118,3288,62,6,MC,Ingreso,0,55,,0
21,118,5129,62,7,MC,Ingreso,0,46,,0
21,118,28,62,9,DL,Ingreso,0,60,,0
21,118,2934,62,1,AR,Suplente,0,,,0
21,118,7685,62,12,AR,Suplente,0,,,0
21,118,4050,62,5,MC,Suplente,0,,,0
21,118,456,62,10,MC,Suplente,0,,,0
21,118,1879,62,20,MC,Suplente,0,,,0
21,118,3523,62,8,DL,Suplente,0,,,0
21,118,2933,62,17,DL,Suplente,0,,,0
21,118,484,62,19,DL,Suplente,0,,,0
21,118,5878,62,15,DF,Suplente,0,,,0
21,119,437,14,1,AR,Titular,0,,,0
21,119,1720,14,2,DF,Titular,0,,,0
21,119,4914,14,4,DF,Titular,0,,,0
21,119,431,14,5,DF,Titular,0,,,1
21,119,412,14,15,DF,Titular,0,,,0
21,119,8270,14,6,MC,Titular,0,,,0
21,119,386,14,7,MC,Titular,0,,,0
21,119,2652,14,11,MC,Titular,0,,65,0
21,119,80,14,9,DL,Titular,0,,,0
21,119,84,14,10,DL,Titular,1,,,0
21,119,411,14,14,DL,Titular,0,,65,0
21,119,391,14,8,MC,Ingreso,0,65,,1
21,119,384,14,22,MC,Ingreso,0,65,,1
21,119,5725,14,12,AR,Suplente,0,,,0
21,119,2686,14,13,AR,Suplente,0,,,0
21,119,8060,14,3,DF,Suplente,0,,,0
21,119,2405,14,20,DF,Suplente,0,,,0
21,119,3148,14,23,DF,Suplente,0,,,0
21,119,4172,14,16,MC,Suplente,0,,,0
21,119,7763,14,17,MC,Suplente,0,,,0
21,119,3143,14,19,MC,Suplente,0,,,0
21,119,401,14,18,DL,Suplente,0,,,0
21,119,250,14,21,DL,Suplente,0,,,0
21,119,4740,58,1,AR,Titular,0,,,0
21,119,7344,58,3,DF,Titular,0,,,0
21,119,5995,58,5,DF,Titular,0,,,0
21,119,7112,58,19,DF,Titular,0,,,0
21,119,8346,58,22,DF,Titular,0,,,0
21,119,7333,58,7,MC,Titular,0,,81,0
21,119,399,58,8,MC,Titular,0,,81,1
21,119,403,58,10,MC,Titular,0,,,0
21,119,164,58,14,MC,Titular,0,,,1
21,119,4150,58,17,MC,Titular,1,,,0
21,119,415,58,15,DL,Titular,0,,,0
21,119,161,58,4,MC,Ingreso,0,81,,0
21,119,8309,58,16,MC,Ingreso,0,81,,0
21,119,4246,58,12,AR,Suplente,0,,,0
21,119,6011,58,23,AR,Suplente,0,,,0
21,119,7888,58,2,DF,Suplente,0,,,0
21,119,3449,58,6,DF,Suplente,0,,,0
21,119,5400,58,20,DF,Suplente,0,,,0
21,119,7111,58,21,DF,Suplente,0,,,0
21,119,7914,58,11,MC,Suplente,0,,,0
21,119,6322,58,18,MC,Suplente,0,,,0
21,119,165,58,9,DL,Suplente,0,,,0
21,119,5973,58,13,DL,Suplente,0,,,0
21,120,6273,81,1,AR,Titular,0,,,0
21,120,5333,81,2,DF,Titular,0,,82,0
21,120,5226,81,3,DF,Titular,0,,,0
21,120,369,81,4,DF,Titular,1,,,0
21,120,377,81,6,DF,Titular,0,,,0
21,120,3392,81,8,MC,Titular,0,,,0
21,120,394,81,10,MC,Titular,0,,82,1
21,120,7634,81,13,MC,Titular,0,,,0
21,120,2863,81,17,MC,Titular,0,,,0
21,120,2224,81,9,DL,Titular,0,,1,0
21,120,427,81,20,DL,Titular,0,,,0
21,120,6276,81,5,DF,Ingreso,0,82,,0
21,120,4978,81,16,DF,Ingreso,0,82,,0
21,120,4804,81,22,DL,Ingreso,0,1,,0
21,120,4582,81,12,AR,Suplente,0,,,0
21,120,6154,81,23,AR,Suplente,0,,,0
21,120,4187,81,14,DF,Suplente,0,,,0
21,120,4499,81,18,DF,Suplente,0,,,0
21,120,4251,81,15,MC,Suplente,0,,,0
21,120,6969,81,19,MC,Suplente,0,,,0
21,120,3334,81,21,MC,Suplente,0,,,0
21,120,4024,81,11,DL,Suplente,0,,,0
21,120,5111,81,7,MC,Suplente,0,,,0
21,120,7464,82,1,AR,Titular,0,,,0
21,120,246,82,5,DF,Titular,0,,,0
21,120,5086,82,6,DF,Titular,0,,,0
21,120,6963,82,13,DF,Titular,0,,,0
21,120,3247,82,20,DF,Titular,0,,,0
21,120,434,82,10,MC,Titular,0,,,0
21,120,2154,82,11,MC,Titular,1,,,0
21,120,436,82,14,MC,Titular,0,,73,0
21,120,388,82,15,MC,Titular,0,,73,0
21,120,216,82,23,MC,Titular,0,,,0
21,120,387,82,19,DL,Titular,0,,,0
21,120,237,82,7,DL,Ingreso,0,73,,0
21,120,489,82,9,DL,Ingreso,0,73,,0
21,120,5977,82,12,AR,Suplente,0,,,0
21,120,2511,82,21,AR,Suplente,0,,,0
21,120,5909,82,3,DF,Suplente,0,,,0
21,120,3437,82,4,DF,Suplente,0,,,0
21,120,271,82,8,MC,Suplente,0,,,0
21,120,521,82,16,MC,Suplente,0,,,0
21,120,8369,82,17,MC,Suplente,0,,,0
21,120,3807,82,18,DL,Suplente,0,,,0
21,120,5217,82,2,DF,Suplente,0,,,0
21,120,7218,82,22,DF,Suplente,0,,,0
21,123,1740,12,1,AR,Titular,0,,,0
21,123,40,12,2,DF,Titular,0,,,0
21,123,5782,12,3,DF,Titular,1,,,0
21,123,438,12,12,DF,Titular,0,,,0
21,123,3530,12,22,DF,Titular,0,,,0
21,123,371,12,11,MC,Titular,0,,,0
21,123,416,12,15,MC,Titular,0,,73,0
21,123,461,12,17,MC,Titular,0,,,1
21,123,8249,12,19,MC,Titular,0,,46,0
21,123,3733,12,9,DL,Titular,0,,58,0
21,123,15,12,10,DL,Titular,0,,,0
21,123,422,12,8,MC,Ingreso,0,73,,1
21,123,3295,12,7,DL,Ingreso,0,58,,0
21,123,424,12,20,DL,Ingreso,0,46,,0
21,123,2682,12,16,AR,Suplente,0,,,0
21,123,3360,12,23,AR,Suplente,0,,,0
21,123,3830,12,4,DF,Suplente,0,,,0
21,123,3631,12,6,DF,Suplente,0,,,0
21,123,5497,12,13,DF,Suplente,0,,,0
21,123,3695,12,18,MC,Suplente,0,,,0
21,123,7682,12,21,DL,Suplente,0,,,0
21,123,254,12,5,MC,Suplente,0,,,0
21,123,3035,12,14,DF,Suplente,0,,,0
21,123,437,14,1,AR,Titular,0,,,0
21,123,1720,14,2,DF,Titular,0,,,0
21,123,4914,14,4,DF,Titular,0,,,0
21,123,431,14,5,DF,Titular,0,,,0
21,123,412,14,15,DF,Titular,0,,,0
21,123,8270,14,6,MC,Titular,0,,,0
21,123,386,14,7,MC,Titular,0,,,1
21,123,391,14,8,MC,Titular,0,,,0
21,123,384,14,22,MC,Titular,0,,83,0
21,123,80,14,9,DL,Titular,0,,87,0
21,123,84,14,10,DL,Titular,1,,,0
21,123,8060,14,3,DF,Ingreso,0,83,,0
21,123,7763,14,17,MC,Ingreso,0,87,,0
21,123,5725,14,12,AR,Suplente,0,,,0
21,123,2686,14,13,AR,Suplente,0,,,0
21,123,2405,14,20,DF,Suplente,0,,,0
21,123,3148,14,23,DF,Suplente,0,,,0
21,123,2652,14,11,MC,Suplente,0,,,0
21,123,4172,14,16,MC,Suplente,0,,,0
21,123,3143,14,19,MC,Suplente,0,,,0
21,123,411,14,14,DL,Suplente,0,,,0
21,123,401,14,18,DL,Suplente,0,,,0
21,123,250,14,21,DL,Suplente,0,,,0
21,124,1616,76,1,AR,Titular,1,,,0
21,124,392,76,2,DF,Titular,0,,,1
21,124,5038,76,3,DF,Titular,0,,,0
21,124,4366,76,4,DF,Titular,0,,,0
21,124,5020,76,13,DF,Titular,0,,,0
21,124,356,76,6,MC,Titular,0,,67,1
21,124,5043,76,7,MC,Titular,0,,,0
21,124,8427,76,11,MC,Titular,0,,,0
21,124,397,76,17,MC,Titular,0,,102,0
21,124,7143,76,19,MC,Titular,0,,54,0
21,124,368,76,22,DL,Titular,0,,79,0
21,124,395,76,8,MC,Ingreso,0,79,,0
21,124,3339,76,9,MC,Ingreso,0,102,,0
21,124,8330,76,21,MC,Ingreso,0,54,,0
21,124,7440,76,10,DL,Ingreso,0,67,,0
21,124,5326,76,12,AR,Suplente,0,,,0
21,124,3736,76,20,AR,Suplente,0,,,0
21,124,7282,76,5,DF,Suplente,0,,,0
21,124,3971,76,14,DF,Suplente,0,,,0
21,124,7439,76,23,DF,Suplente,0,,,0
21,124,5780,76,15,MC,Suplente,0,,,0
21,124,5781,76,16,MC,Suplente,0,,,0
21,124,8410,76,18,MC,Suplente,0,,,0
21,124,7608,27,23,AR,Titular,0,,,0
21,124,8151,27,2,DF,Titular,0,,97,0
21,124,7588,27,3,DF,Titular,0,,74,0
21,124,5302,27,6,DF,Titular,0,,,0
21,124,432,27,21,DF,Titular,0,,,1
21,124,420,27,7,MC,Titular,0,,,0
21,124,11,27,10,MC,Titular,1,,,0
21,124,109,27,4,DL,Titular,0,,63,0
21,124,112,27,9,DL,Titular,0,,88,1
21,124,111,27,17,DL,Titular,0,,,0
21,124,421,27,18,DL,Titular,0,,,0
21,124,2927,27,5,DF,Ingreso,0,97,,0
21,124,6632,27,22,DF,Ingreso,0,74,,0
21,124,4963,27,8,MC,Ingreso,0,88,,0
21,124,2468,27,11,MC,Ingreso,0,63,,0
21,124,5239,27,1,AR,Suplente,0,,,0
21,124,4671,27,12,AR,Suplente,0,,,0
21,124,4525,27,13,DF,Suplente,0,,,0
21,124,2573,27,15,DF,Suplente,0,,,0
21,124,2416,27,14,MC,Suplente,0,,,0
21,124,378,27,19,MC,Suplente,0,,,0
21,124,6638,27,20,DL,Suplente,0,,,0
21,124,4672,27,16,DL,Suplente,0,,,0
21,125,6273,81,1,AR,Titular,0,,,0
21,125,5226,81,3,DF,Titular,0,,,0
21,125,369,81,4,DF,Titular,1,,,0
21,125,377,81,6,DF,Titular,0,,,0
21,125,4978,81,16,DF,Titular,0,,85,0
21,125,5111,81,7,MC,Titular,0,,,0
21,125,3392,81,8,MC,Titular,0,,,0
21,125,394,81,10,MC,Titular,0,,65,0
21,125,2863,81,17,MC,Titular,0,,,0
21,125,2224,81,9,DL,Titular,0,,,0
21,125,427,81,20,DL,Titular,0,,65,0
21,125,6276,81,5,DF,Ingreso,0,65,,0
21,125,4499,81,18,DF,Ingreso,0,85,,0
21,125,4024,81,11,DL,Ingreso,0,65,,0
21,125,4582,81,12,AR,Suplente,0,,,0
21,125,6154,81,23,AR,Suplente,0,,,0
21,125,4187,81,14,DF,Suplente,0,,,0
21,125,7634,81,13,MC,Suplente,0,,,0
21,125,4251,81,15,MC,Suplente,0,,,0
21,125,6969,81,19,MC,Suplente,0,,,0
21,125,3334,81,21,MC,Suplente,0,,,0
21,125,4804,81,22,DL,Suplente,0,,,0
21,125,5333,81,2,DF,Suplente,0,,,0
21,125,6600,49,1,AR,Titular,0,,,0
21,125,8178,49,2,DF,Titular,0,,,0
21,125,372,49,5,DF,Titular,0,,,0
21,125,409,49,6,DF,Titular,0,,,1
21,125,428,49,12,DF,Titular,0,,,0
21,125,8349,49,18,DF,Titular,0,,,0
21,125,407,49,7,MC,Titular,0,,,0
21,125,280,49,8,MC,Titular,0,,85,0
21,125,374,49,20,MC,Titular,0,,77,1
21,125,25,49,9,DL,Titular,1,,,0
21,125,304,49,10,DL,Titular,0,,1,0
21,125,3140,49,17,DF,Ingreso,0,77,,0
21,125,3206,49,4,MC,Ingreso,0,85,,0
21,125,232,49,19,DL,Ingreso,0,1,,0
21,125,2525,49,13,AR,Suplente,0,,,0
21,125,6669,49,23,AR,Suplente,0,,,0
21,125,7006,49,3,DF,Suplente,0,,,0
21,125,2562,49,15,DF,Suplente,0,,,0
21,125,4596,49,16,DF,Suplente,0,,,0
21,125,1725,49,22,DF,Suplente,0,,,0
21,125,5259,49,21,MC,Suplente,0,,,0
21,125,8009,49,11,DL,Suplente,0,,,0
21,125,8210,49,14,DL,Suplente,0,,,0
21,127,7608,27,23,AR,Titular,0,,,0
21,127,8151,27,2,DF,Titular,0,,,0
21,127,7588,27,3,DF,Titular,0,,95,0
21,127,5302,27,6,DF,Titular,0,,,0
21,127,432,27,21,DF,Titular,0,,,0
21,127,420,27,7,MC,Titular,0,,,0
21,127,11,27,10,MC,Titular,1,,119,0
21,127,2468,27,11,MC,Titular,0,,,0
21,127,109,27,4,DL,Titular,0,,,1
21,127,111,27,17,DL,Titular,0,,115,1
21,127,421,27,18,DL,Titular,0,,101,0
21,127,2927,27,5,DF,Ingreso,0,115,,0
21,127,6632,27,22,DF,Ingreso,0,95,,0
21,127,378,27,19,MC,Ingreso,0,119,,0
21,127,112,27,9,DL,Ingreso,0,101,,0
21,127,5239,27,1,AR,Suplente,0,,,0
21,127,4671,27,12,AR,Suplente,0,,,0
21,127,4525,27,13,DF,Suplente,0,,,0
21,127,2573,27,15,DF,Suplente,0,,,0
21,127,4963,27,8,MC,Suplente,0,,,0
21,127,2416,27,14,MC,Suplente,0,,,0
21,127,6638,27,20,DL,Suplente,0,,,0
21,127,4672,27,16,DL,Suplente,0,,,0
21,127,6600,49,1,AR,Titular,0,,,0
21,127,8178,49,2,DF,Titular,0,,112,0
21,127,372,49,5,DF,Titular,0,,,0
21,127,409,49,6,DF,Titular,0,,,0
21,127,428,49,12,DF,Titular,0,,,1
21,127,8349,49,18,DF,Titular,0,,91,0
21,127,407,49,7,MC,Titular,0,,,0
21,127,280,49,8,MC,Titular,0,,97,0
21,127,374,49,20,MC,Titular,0,,,0
21,127,25,49,9,DL,Titular,1,,,0
21,127,304,49,10,DL,Titular,0,,74,0
21,127,7006,49,3,DF,Ingreso,0,91,,0
21,127,3206,49,4,MC,Ingreso,0,97,,0
21,127,8009,49,11,DL,Ingreso,0,112,,0
21,127,232,49,19,DL,Ingreso,0,74,,0
21,127,2525,49,13,AR,Suplente,0,,,0
21,127,6669,49,23,AR,Suplente,0,,,0
21,127,2562,49,15,DF,Suplente,0,,,0
21,127,4596,49,16,DF,Suplente,0,,,0
21,127,3140,49,17,DF,Suplente,0,,,0
21,127,1725,49,22,DF,Suplente,0,,,0
21,127,5259,49,21,MC,Suplente,0,,,0
21,127,8210,49,14,DL,Suplente,0,,,0
21,128,437,14,1,AR,Titular,0,,,0
21,128,1720,14,2,DF,Titular,0,,,0
21,128,4914,14,4,DF,Titular,0,,,0
21,128,431,14,5,DF,Titular,0,,,0
21,128,412,14,15,DF,Titular,0,,,1
21,128,8270,14,6,MC,Titular,0,,,0
21,128,386,14,7,MC,Titular,0,,,0
21,128,7763,14,17,MC,Titular,0,,78,0
21,128,384,14,22,MC,Titular,0,,39,0
21,128,80,14,9,DL,Titular,0,,60,0
21,128,84,14,10,DL,Titular,1,,,1
21,128,8060,14,3,DF,Ingreso,0,39,,0
21,128,3143,14,19,MC,Ingreso,0,78,,0
21,128,411,14,14,DL,Ingreso,0,60,,0
21,128,5725,14,12,AR,Suplente,0,,,0
21,128,2686,14,13,AR,Suplente,0,,,0
21,128,2405,14,20,DF,Suplente,0,,,0
21,128,3148,14,23,DF,Suplente,0,,,0
21,128,391,14,8,MC,Suplente,0,,,0
21,128,2652,14,11,MC,Suplente,0,,,0
21,128,4172,14,16,MC,Suplente,0,,,0
21,128,401,14,18,DL,Suplente,0,,,0
21,128,250,14,21,DL,Suplente,0,,,0
21,128,6600,49,1,AR,Titular,0,,,0
21,128,7006,49,3,DF,Titular,0,,46,0
21,128,372,49,5,DF,Titular,0,,,0
21,128,409,49,6,DF,Titular,0,,,0
21,128,428,49,12,DF,Titular,0,,,0
21,128,4596,49,16,DF,Titular,0,,,0
21,128,3140,49,17,DF,Titular,0,,,0
21,128,3206,49,4,MC,Titular,0,,,0
21,128,5259,49,21,MC,Titular,0,,84,0
21,128,25,49,9,DL,Titular,1,,,0
21,128,304,49,10,DL,Titular,0,,46,0
21,128,407,49,7,MC,Ingreso,0,46,,0
21,128,374,49,20,MC,Ingreso,0,84,,0
21,128,232,49,19,DL,Ingreso,0,46,,0
21,128,2525,49,13,AR,Suplente,0,,,0
21,128,6669,49,23,AR,Suplente,0,,,0
21,128,8178,49,2,DF,Suplente,0,,,0
21,128,2562,49,15,DF,Suplente,0,,,0
21,128,8349,49,18,DF,Suplente,0,,,0
21,128,1725,49,22,DF,Suplente,0,,,0
21,128,280,49,8,MC,Suplente,0,,,0
21,128,8009,49,11,DL,Suplente,0,,,0
21,128,8210,49,14,DL,Suplente,0,,,0
20,130,4627,12,12,AR,Titular,0,,,0
20,130,13,12,2,DF,Titular,0,,,0
20,130,40,12,3,DF,Titular,1,,,0
20,130,440,12,4,DF,Titular,0,,,0
20,130,438,12,6,DF,Titular,0,,,1
20,130,416,12,8,MC,Titular,0,,63,0
20,130,443,12,11,MC,Titular,0,,,1
20,130,5318,12,17,MC,Titular,0,,,0
20,130,4333,12,7,DL,Titular,0,,68,0
20,130,462,12,9,DL,Titular,0,,,0
20,130,15,12,10,DL,Titular,0,,,2
20,130,4226,12,18,MC,Ingreso,0,63,,0
20,130,2239,12,20,MC,Ingreso,0,68,,0
20,130,4526,12,1,AR,Suplente,0,,,0
20,130,8077,12,22,AR,Suplente,0,,,0
20,130,3040,12,13,DF,Suplente,0,,,0
20,130,5576,12,14,DF,Suplente,0,,,0
20,130,4199,12,15,DF,Suplente,0,,,0
20,130,538,12,23,DF,Suplente,0,,,0
20,130,461,12,5,MC,Suplente,0,,,0
20,130,6787,12,16,MC,Suplente,0,,,0
20,130,8249,12,19,MC,Suplente,0,,,0
20,130,4554,12,21,DL,Suplente,0,,,0
20,130,6648,27,1,AR,Titular,0,,,0
20,130,8151,27,2,DF,Titular,0,,,0
20,130,2927,27,5,DF,Titular,0,,,0
20,130,5302,27,6,DF,Titular,0,,,0
20,130,616,27,11,DF,Titular,1,,,0
20,130,109,27,4,MC,Titular,0,,,0
20,130,420,27,7,MC,Titular,0,,,0
20,130,11,27,10,MC,Titular,0,,,0
20,130,4963,27,20,MC,Titular,0,,61,0
20,130,4528,27,9,DL,Titular,0,,,0
20,130,113,27,18,DL,Titular,0,,,0
20,130,2468,27,14,MC,Ingreso,0,61,,0
20,130,8393,27,12,AR,Suplente,0,,,0
20,130,7608,27,23,AR,Suplente,0,,,0
20,130,6697,27,3,DF,Suplente,0,,,0
20,130,7221,27,13,DF,Suplente,0,,,0
20,130,432,27,21,DF,Suplente,0,,,0
20,130,8159,27,8,MC,Suplente,0,,,0
20,130,378,27,15,MC,Suplente,0,,,0
20,130,7146,27,19,MC,Suplente,0,,,0
20,130,421,27,16,DL,Suplente,0,,,0
20,130,111,27,17,DL,Suplente,0,,,0
20,130,3371,27,22,DL,Suplente,0,,,0
20,131,29,62,13,AR,Titular,0,,,0
20,131,6945,62,2,DF,Titular,0,,,0
20,131,174,62,4,DF,Titular,1,,,0
20,131,5129,62,7,DF,Titular,0,,,0
20,131,5878,62,15,DF,Titular,0,,,0
20,131,1587,62,22,DF,Titular,0,,,0
20,131,4229,62,6,MC,Titular,0,,89,0
20,131,456,62,10,MC,Titular,0,,,0
20,131,464,62,18,MC,Titular,0,,69,0
20,131,8028,62,23,MC,Titular,0,,,0
20,131,484,62,19,DL,Titular,0,,74,1
20,131,7123,62,3,DF,Ingreso,0,89,,0
20,131,3523,62,8,MC,Ingreso,0,69,,0
20,131,45,62,14,DL,Ingreso,0,74,,0
20,131,2934,62,1,AR,Suplente,0,,,0
20,131,7685,62,12,AR,Suplente,0,,,0
20,131,6862,62,5,DF,Suplente,0,,,0
20,131,6663,62,16,DF,Suplente,0,,,0
20,131,2448,62,17,MC,Suplente,0,,,0
20,131,1879,62,20,MC,Suplente,0,,,0
20,131,6509,62,21,MC,Suplente,0,,,0
20,131,28,62,9,DL,Suplente,0,,,0
20,131,6723,62,11,DL,Suplente,0,,,0
20,131,4425,16,16,AR,Titular,0,,,0
20,131,1943,16,2,DF,Titular,0,,,0
20,131,6141,16,3,DF,Titular,0,,,0
20,131,3239,16,4,DF,Titular,0,,46,0
20,131,2775,16,14,DF,Titular,0,,,0
20,131,5588,16,17,DF,Titular,0,,,0
20,131,7467,16,6,MC,Titular,0,,79,0
20,131,3455,16,18,MC,Titular,0,,,0
20,131,5910,16,8,DL,Titular,0,,,0
20,131,503,16,9,DL,Titular,1,,,0
20,131,258,16,13,DL,Titular,0,,,0
20,131,6163,16,5,DF,Ingreso,0,46,,0
20,131,8200,16,15,DL,Ingreso,0,79,,0
20,131,3614,16,1,AR,Suplente,0,,,0
20,131,6053,16,23,AR,Suplente,0,,,0
20,131,2146,16,12,DF,Suplente,0,,,0
20,131,6195,16,22,DF,Suplente,0,,,0
20,131,5988,16,7,MC,Suplente,0,,,0
20,131,5401,16,11,MC,Suplente,0,,,0
20,131,476,16,21,MC,Suplente,0,,,0
20,131,234,16,10,DL,Suplente,0,,,0
20,131,6255,16,19,DL,Suplente,0,,,0
20,131,7135,16,20,DL,Suplente,0,,,0
20,132,557,38,1,AR,Titular,1,,,0
20,132,6625,38,3,DF,Titular,0,,,0
20,132,559,38,15,DF,Titular,0,,,0
20,132,47,38,18,DF,Titular,0,,,0
20,132,1998,38,22,DF,Titular,0,,,0
20,132,504,38,6,MC,Titular,0,,,0
20,132,561,38,8,MC,Titular,0,,,0
20,132,446,38,14,MC,Titular,0,,62,1
20,132,39,38,16,MC,Titular,0,,,0
20,132,7374,38,21,MC,Titular,0,,78,0
20,132,367,38,19,DL,Titular,0,,62,0
20,132,3526,38,10,MC,Ingreso,0,78,,0
20,132,355,38,9,DL,Ingreso,0,62,,0
20,132,6495,38,11,DL,Ingreso,0,62,,0
20,132,3073,38,12,AR,Suplente,0,,,0
20,132,6843,38,23,AR,Suplente,0,,,0
20,132,1707,38,2,DF,Suplente,0,,,0
20,132,4620,38,5,DF,Suplente,0,,,0
20,132,5509,38,4,MC,Suplente,0,,,0
20,132,4901,38,17,MC,Suplente,0,,,0
20,132,2710,38,20,MC,Suplente,0,,,0
20,132,129,38,7,DL,Suplente,0,,,0
20,132,475,38,13,DL,Suplente,0,,,0
20,132,2847,66,1,AR,Titular,0,,,0
20,132,8122,66,2,DF,Titular,0,,,0
20,132,455,66,3,DF,Titular,0,,77,1
20,132,5522,66,4,DF,Titular,0,,,0
20,132,252,66,5,DF,Titular,0,,,0
20,132,4494,66,7,DF,Titular,0,,,0
20,132,3078,66,6,MC,Titular,0,,,0
20,132,3075,66,8,MC,Titular,0,,62,0
20,132,190,66,10,MC,Titular,0,,,0
20,132,191,66,9,DL,Titular,1,,79,2
20,132,189,66,11,DL,Titular,0,,,2
20,132,8045,66,13,DF,Ingreso,0,77,,0
20,132,498,66,20,MC,Ingreso,0,62,,0
20,132,5188,66,17,DL,Ingreso,0,79,,0
20,132,8141,66,22,AR,Suplente,0,,,0
20,132,5010,66,23,AR,Suplente,0,,,0
20,132,8055,66,12,DF,Suplente,0,,,0
20,132,4922,66,14,DF,Suplente,0,,,0
20,132,2869,66,16,MC,Suplente,0,,,0
20,132,460,66,18,MC,Suplente,0,,,0
20,132,535,66,15,DL,Suplente,0,,,0
20,132,466,66,19,DL,Suplente,0,,,0
20,132,262,66,21,DL,Suplente,0,,,0
20,133,2428,20,1,AR,Titular,1,,,0
20,133,5660,20,2,DF,Titular,0,,,0
20,133,4417,20,4,DF,Titular,0,,,0
20,133,5636,20,17,DF,Titular,0,,,0
20,133,4506,20,18,DF,Titular,0,,,0
20,133,8079,20,8,MC,Titular,0,,60,0
20,133,494,20,10,MC,Titular,0,,68,1
20,133,447,20,20,MC,Titular,0,,,0
20,133,3193,20,21,MC,Titular,0,,,0
20,133,445,20,7,DL,Titular,0,,,1
20,133,496,20,11,DL,Titular,0,,88,0
20,133,450,20,15,MC,Ingreso,0,68,,1
20,133,4051,20,16,MC,Ingreso,0,60,,0
20,133,6617,20,9,DL,Ingreso,0,88,,0
20,133,7819,20,12,AR,Suplente,0,,,0
20,133,4230,20,23,AR,Suplente,0,,,0
20,133,1709,20,3,DF,Suplente,0,,,0
20,133,6976,20,13,DF,Suplente,0,,,0
20,133,7375,20,5,MC,Suplente,0,,,0
20,133,2642,20,6,MC,Suplente,0,,,0
20,133,3717,20,19,MC,Suplente,0,,,0
20,133,6301,20,14,DL,Suplente,0,,,0
20,133,6417,20,22,DL,Suplente,0,,,0
20,133,7061,8,1,AR,Titular,0,,,0
20,133,3688,8,2,DF,Titular,0,,49,0
20,133,3055,8,3,DF,Titular,0,,,0
20,133,7514,8,6,DF,Titular,0,,,0
20,133,8239,8,22,DF,Titular,0,,,0
20,133,5761,8,5,MC,Titular,0,,,0
20,133,6203,8,11,MC,Titular,0,,68,0
20,133,69,8,15,MC,Titular,1,,,0
20,133,2436,8,23,MC,Titular,0,,78,0
20,133,68,8,4,DL,Titular,0,,,1
20,133,72,8,7,DL,Titular,0,,,0
20,133,5608,8,19,DF,Ingreso,0,49,,0
20,133,4102,8,10,MC,Ingreso,0,68,,0
20,133,7851,8,14,MC,Ingreso,0,78,,0
