mundial,url_partido,seleccion,jugador,minuto,tipo_gol,fecha_scraping
1958,https://www.losmundialesdefutbol.com/partidos/1958_irlanda_del_norte_checoslovaquia.php,Irlanda del Norte,Wilbur Cush,20,normal,2026-03-17T00:35:21.687067
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_alemania_occidental.php,Argentina,Omar Oreste Corbatta,2,normal,2026-03-17T00:35:26.350203
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_alemania_occidental.php,Alemania Occidental,Helmut Rahn,32,normal,2026-03-17T00:35:26.350203
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_alemania_occidental.php,Alemania Occidental,Uwe Seeler,40,normal,2026-03-17T00:35:26.350203
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_alemania_occidental.php,Alemania Occidental,Helmut Rahn,79,normal,2026-03-17T00:35:26.350203
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_inglaterra.php,URSS,Nikita Simonyan,13,normal,2026-03-17T00:35:26.979633
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_inglaterra.php,URSS,Aleksandr Ivanov,55,normal,2026-03-17T00:35:26.979633
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_inglaterra.php,Inglaterra,Derek Kevan,66,normal,2026-03-17T00:35:26.979633
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_inglaterra.php,Inglaterra,Tom Finney,85,penal,2026-03-17T00:35:26.979633
1958,https://www.losmundialesdefutbol.com/partidos/1958_yugoslavia_escocia.php,Yugoslavia,Aleksandar Petakovic,6,normal,2026-03-17T00:35:30.741153
1958,https://www.losmundialesdefutbol.com/partidos/1958_yugoslavia_escocia.php,Escocia,Jimmy Murray,49,normal,2026-03-17T00:35:30.741153
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_mexico.php,Suecia,Agne Simonsson,17,normal,2026-03-17T00:35:34.066919
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_mexico.php,Suecia,Nils Liedholm,57,penal,2026-03-17T00:35:34.066919
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_mexico.php,Suecia,Agne Simonsson,64,normal,2026-03-17T00:35:34.066919
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_escocia.php,Paraguay,Juan Aguero,4,normal,2026-03-17T00:35:40.037465
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_escocia.php,Escocia,Jackie Mudie,24,normal,2026-03-17T00:35:40.037465
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_escocia.php,Paraguay,Cayetano Re,45,normal,2026-03-17T00:35:40.037465
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_escocia.php,Paraguay,Jose Parodi,73,normal,2026-03-17T00:35:40.037465
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_escocia.php,Escocia,Bobby Collins,76,normal,2026-03-17T00:35:40.037465
1958,https://www.losmundialesdefutbol.com/partidos/1958_mexico_gales.php,Gales,Ivor Allchurch,32,normal,2026-03-17T00:35:44.568112
1958,https://www.losmundialesdefutbol.com/partidos/1958_mexico_gales.php,México,Jaime Belmonte,89,normal,2026-03-17T00:35:44.568112
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_checoslovaquia.php,Checoslovaquia,Milan Dvorak,24,penal,2026-03-17T00:35:48.405648
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_checoslovaquia.php,Checoslovaquia,Zdenek Zikan,43,normal,2026-03-17T00:35:48.405648
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_checoslovaquia.php,Alemania Occidental,Hans Schaefer,59,normal,2026-03-17T00:35:48.405648
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_checoslovaquia.php,Alemania Occidental,Helmut Rahn,70,normal,2026-03-17T00:35:48.405648
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_austria.php,URSS,Anatoli Ilyin,15,normal,2026-03-17T00:35:50.456733
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_austria.php,URSS,Valentin Ivanov,63,normal,2026-03-17T00:35:50.456733
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_irlanda_del_norte.php,Irlanda del Norte,Peter Mcparland,3,normal,2026-03-17T00:35:54.358004
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_irlanda_del_norte.php,Argentina,Omar Oreste Corbatta,38,penal,2026-03-17T00:35:54.358004
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_irlanda_del_norte.php,Argentina,Norberto Menendez,55,normal,2026-03-17T00:35:54.358004
1958,https://www.losmundialesdefutbol.com/partidos/1958_argentina_irlanda_del_norte.php,Argentina,Ludovico Avio,59,normal,2026-03-17T00:35:54.358004
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_hungria.php,Suecia,Kurt Hamrin,34,normal,2026-03-17T00:35:57.014246
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_hungria.php,Suecia,Kurt Hamrin,55,normal,2026-03-17T00:35:57.014246
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_hungria.php,Hungría,Lajos Tichy,77,normal,2026-03-17T00:35:57.014246
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_irlanda_del_norte.php,Irlanda del Norte,Peter Mcparland,19,normal,2026-03-17T00:36:05.815285
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_irlanda_del_norte.php,Alemania Occidental,Helmut Rahn,20,normal,2026-03-17T00:36:05.815285
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_irlanda_del_norte.php,Irlanda del Norte,Peter Mcparland,60,normal,2026-03-17T00:36:05.815285
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_irlanda_del_norte.php,Alemania Occidental,Uwe Seeler,79,normal,2026-03-17T00:36:05.815285
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Yugoslavia,Radivoje Ognjanovic,12,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Paraguay,Jose Parodi,20,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Yugoslavia,Toza Veselinovic,29,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Paraguay,Juan Aguero,49,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Yugoslavia,Zdravko Rajkov,73,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_paraguay_yugoslavia.php,Paraguay,Jorge Romero,80,normal,2026-03-17T00:36:10.059892
1958,https://www.losmundialesdefutbol.com/partidos/1958_inglaterra_austria.php,Austria,Karl Koller,16,normal,2026-03-17T00:36:13.210967
1958,https://www.losmundialesdefutbol.com/partidos/1958_inglaterra_austria.php,Inglaterra,John Haynes,56,normal,2026-03-17T00:36:13.210967
1958,https://www.losmundialesdefutbol.com/partidos/1958_inglaterra_austria.php,Austria,Alfred Koerner,70,normal,2026-03-17T00:36:13.210967
1958,https://www.losmundialesdefutbol.com/partidos/1958_inglaterra_austria.php,Inglaterra,Derek Kevan,73,normal,2026-03-17T00:36:13.210967
1958,https://www.losmundialesdefutbol.com/partidos/1958_hungria_mexico.php,Hungría,Lajos Tichy,19,normal,2026-03-17T00:36:17.480489
1958,https://www.losmundialesdefutbol.com/partidos/1958_hungria_mexico.php,Hungría,Lajos Tichy,46,normal,2026-03-17T00:36:17.480489
1958,https://www.losmundialesdefutbol.com/partidos/1958_hungria_mexico.php,Hungría,Karoly Sandor,54,normal,2026-03-17T00:36:17.480489
1958,https://www.losmundialesdefutbol.com/partidos/1958_hungria_mexico.php,Hungría,Jozsef Bencsis,69,normal,2026-03-17T00:36:17.480489
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Milan Dvorak,8,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Zdenek Zikan,17,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Vaclav Hovorka,40,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Argentina,Omar Oreste Corbatta,65,penal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Jiri Feureisl,69,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Zdenek Zikan,82,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_checoslovaquia_argentina.php,Checoslovaquia,Vaclav Hovorka,89,normal,2026-03-17T00:36:20.908052
1958,https://www.losmundialesdefutbol.com/partidos/1958_irlanda_del_norte_checoslovaquia_2.php,Checoslovaquia,Zdenek Zikan,19,normal,2026-03-17T00:36:23.885925
1958,https://www.losmundialesdefutbol.com/partidos/1958_irlanda_del_norte_checoslovaquia_2.php,Irlanda del Norte,Peter Mcparland,44,normal,2026-03-17T00:36:23.885925
1958,https://www.losmundialesdefutbol.com/partidos/1958_irlanda_del_norte_checoslovaquia_2.php,Irlanda del Norte,Peter Mcparland,99,normal,2026-03-17T00:36:23.885925
1958,https://www.losmundialesdefutbol.com/partidos/1958_gales_hungria.php,Hungría,Lajos Tichy,33,normal,2026-03-17T00:36:25.325077
1958,https://www.losmundialesdefutbol.com/partidos/1958_gales_hungria.php,Gales,Ivor Allchurch,35,normal,2026-03-17T00:36:25.325077
1958,https://www.losmundialesdefutbol.com/partidos/1958_gales_hungria.php,Gales,Terry Medwin,76,normal,2026-03-17T00:36:25.325077
1958,https://www.losmundialesdefutbol.com/partidos/1958_urss_inglaterra_2.php,URSS,Anatoli Ilyin,68,normal,2026-03-17T00:36:29.479422
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_yugoslavia.php,Alemania Occidental,Helmut Rahn,12,normal,2026-03-17T00:36:31.380877
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_urss.php,Suecia,Kurt Hamrin,49,normal,2026-03-17T00:36:35.029448
1958,https://www.losmundialesdefutbol.com/partidos/1958_suecia_urss.php,Suecia,Agne Simonsson,88,normal,2026-03-17T00:36:35.029448
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_suecia.php,Alemania Occidental,Hans Schaefer,24,normal,2026-03-17T00:36:36.721894
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_suecia.php,Suecia,Lennart Skoglund,32,normal,2026-03-17T00:36:36.721894
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_suecia.php,Suecia,Gunnar Gren,81,normal,2026-03-17T00:36:36.721894
1958,https://www.losmundialesdefutbol.com/partidos/1958_alemania_occidental_suecia.php,Suecia,Kurt Hamrin,88,normal,2026-03-17T00:36:36.721894
1954,https://www.losmundialesdefutbol.com/partidos/1954_yugoslavia_francia.php,Yugoslavia,Milos Milutinovic,15,normal,2026-03-17T00:38:12.227328
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_escocia.php,Austria,Erich Probst,33,normal,2026-03-17T00:38:14.355239
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_checoslovaquia.php,Uruguay,Oscar Miguez,71,normal,2026-03-17T00:38:18.029847
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_checoslovaquia.php,Uruguay,Juan Schiaffino,84,normal,2026-03-17T00:38:18.029847
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_mexico.php,Brasil,Baltazar,23,normal,2026-03-17T00:38:21.934360
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_mexico.php,Brasil,Didi,30,normal,2026-03-17T00:38:21.934360
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_mexico.php,Brasil,Pinga,34,normal,2026-03-17T00:38:21.934360
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_mexico.php,Brasil,Pinga,43,normal,2026-03-17T00:38:21.934360
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_mexico.php,Brasil,Julinho,69,normal,2026-03-17T00:38:21.934360
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Ferenc Puskas,12,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Mihaly Lantos,18,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Sandor Kocsis,24,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Sandor Kocsis,36,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Sandor Kocsis,50,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Zoltan Czibor,59,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Peter Palotas,75,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Peter Palotas,83,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_corea_del_sur.php,Hungría,Ferenc Puskas,89,normal,2026-03-17T00:38:23.957009
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Bélgica,Leopold Anoul,5,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Inglaterra,Ivor Broadis,26,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Inglaterra,Nat Lofthouse,36,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Inglaterra,Ivor Broadis,63,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Bélgica,Rik Coppens,67,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Bélgica,Leopold Anoul,71,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Inglaterra,Nat Lofthouse,91,normal,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_belgica.php,Bélgica,Jimmy Dickinson,94,autogol,2026-03-17T00:38:27.064015
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia.php,Turquía,Mamat Suat,2,normal,2026-03-17T00:38:29.378496
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia.php,Alemania Occidental,Hans Schaefer,14,normal,2026-03-17T00:38:29.378496
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia.php,Alemania Occidental,Berni Klodt,52,normal,2026-03-17T00:38:29.378496
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia.php,Alemania Occidental,Ottmar Walter,60,normal,2026-03-17T00:38:29.378496
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia.php,Alemania Occidental,Max Morlock,84,normal,2026-03-17T00:38:29.378496
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia.php,Suiza,Robert Ballaman,18,normal,2026-03-17T00:38:34.338994
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia.php,Italia,Giampiero Boniperti,44,normal,2026-03-17T00:38:34.338994
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia.php,Suiza,Sepp Huegi,78,normal,2026-03-17T00:38:34.338994
1954,https://www.losmundialesdefutbol.com/partidos/1954_francia_mexico.php,Francia,Jean Vincent,19,normal,2026-03-17T00:38:36.944971
1954,https://www.losmundialesdefutbol.com/partidos/1954_francia_mexico.php,Francia,Raul Cardenas,46,autogol,2026-03-17T00:38:36.944971
1954,https://www.losmundialesdefutbol.com/partidos/1954_francia_mexico.php,México,Jose Lamadrid,54,normal,2026-03-17T00:38:36.944971
1954,https://www.losmundialesdefutbol.com/partidos/1954_francia_mexico.php,México,Tomas Balcazar,85,normal,2026-03-17T00:38:36.944971
1954,https://www.losmundialesdefutbol.com/partidos/1954_francia_mexico.php,Francia,Raymond Kopa,88,penal,2026-03-17T00:38:36.944971
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_yugoslavia.php,Yugoslavia,Branko Zebec,48,normal,2026-03-17T00:38:37.816173
1954,https://www.losmundialesdefutbol.com/partidos/1954_brasil_yugoslavia.php,Brasil,Didi,69,normal,2026-03-17T00:38:37.816173
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_checoslovaquia.php,Austria,Ernst Stojaspal,3,normal,2026-03-17T00:38:39.862436
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_checoslovaquia.php,Austria,Erich Probst,4,normal,2026-03-17T00:38:39.862436
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_checoslovaquia.php,Austria,Erich Probst,21,normal,2026-03-17T00:38:39.862436
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_checoslovaquia.php,Austria,Erich Probst,24,normal,2026-03-17T00:38:39.862436
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_checoslovaquia.php,Austria,Ernst Stojaspal,65,normal,2026-03-17T00:38:39.862436
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Carlos Borges,17,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Oscar Miguez,30,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Carlos Borges,47,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Julio Abbadie,54,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Carlos Borges,57,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Oscar Miguez,83,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_escocia.php,Uruguay,Julio Abbadie,85,normal,2026-03-17T00:38:41.865438
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Sandor Kocsis,3,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Ferenc Puskas,17,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Sandor Kocsis,21,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Alemania Occidental,Alfred Pfaff,25,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Nandor Hidegkuti,52,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Nandor Hidegkuti,54,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Sandor Kocsis,69,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Jozsef Toth,75,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Alemania Occidental,Helmut Rahn,77,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Hungría,Sandor Kocsis,78,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_alemania_occidental.php,Alemania Occidental,Richard Herrmann,84,normal,2026-03-17T00:38:46.124709
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Mamat Suat,10,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Lefter Kucukandonyadis,18,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Mamat Suat,30,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Sargun Burhan,37,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Sargun Burhan,64,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Sargun Burhan,70,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_turquia_corea_del_sur.php,Turquía,Erol Keskin,76,normal,2026-03-17T00:38:48.077902
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_suiza.php,Inglaterra,Jimmy Mullen,43,normal,2026-03-17T00:38:50.891517
1954,https://www.losmundialesdefutbol.com/partidos/1954_inglaterra_suiza.php,Inglaterra,Dennis Wilshaw,69,normal,2026-03-17T00:38:50.891517
1954,https://www.losmundialesdefutbol.com/partidos/1954_italia_belgica.php,Italia,Egisto Pandolfini,41,penal,2026-03-17T00:38:54.158915
1954,https://www.losmundialesdefutbol.com/partidos/1954_italia_belgica.php,Italia,Carlo Galli,48,normal,2026-03-17T00:38:54.158915
1954,https://www.losmundialesdefutbol.com/partidos/1954_italia_belgica.php,Italia,Amleto Frignani,58,normal,2026-03-17T00:38:54.158915
1954,https://www.losmundialesdefutbol.com/partidos/1954_italia_belgica.php,Italia,Benito Lorenzi,78,normal,2026-03-17T00:38:54.158915
1954,https://www.losmundialesdefutbol.com/partidos/1954_italia_belgica.php,Bélgica,Leopold Anoul,81,normal,2026-03-17T00:38:54.158915
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia_2.php,Suiza,Sepp Huegi,14,normal,2026-03-17T00:38:59.221797
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia_2.php,Suiza,Robert Ballaman,48,normal,2026-03-17T00:38:59.221797
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia_2.php,Italia,Fulvio Nesti,67,normal,2026-03-17T00:38:59.221797
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia_2.php,Suiza,Sepp Huegi,85,normal,2026-03-17T00:38:59.221797
1954,https://www.losmundialesdefutbol.com/partidos/1954_suiza_italia_2.php,Suiza,Jackie Fatton,90,normal,2026-03-17T00:38:59.221797
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Ottmar Walter,7,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Hans Schaefer,12,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Turquía,Mustafa Erton,21,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Max Morlock,30,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Max Morlock,60,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Fritz Walter,62,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Max Morlock,77,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Alemania Occidental,Hans Schaefer,79,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_alemania_occidental_turquia_2.php,Turquía,Lefter Kucukandonyadis,82,normal,2026-03-17T00:39:00.644820
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Uruguay,Carlos Borges,5,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Inglaterra,Nat Lofthouse,16,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Uruguay,Obdulio Varela,39,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Uruguay,Juan Schiaffino,46,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Inglaterra,Tom Finney,67,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_uruguay_inglaterra.php,Uruguay,Javier Ambrois,78,normal,2026-03-17T00:39:01.960891
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Suiza,Robert Ballaman,16,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Suiza,Sepp Huegi,17,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Suiza,Sepp Huegi,19,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Theodor Wagner,25,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Robert Koerner,26,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Theodor Wagner,27,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Ernst Ocwirk,32,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Robert Koerner,34,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Suiza,Robert Ballaman,39,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Theodor Wagner,53,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Suiza,Sepp Huegi,58,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_austria_suiza.php,Austria,Erich Probst,76,normal,2026-03-17T00:39:04.130235
1954,https://www.losmundialesdefutbol.com/partidos/1954_hungria_brasil.php,Hungría,Nandor Hidegkuti,4,normal,2026-03-17T00:39:07.231250
